timestamp_ns,head_pos_x,head_pos_y,head_pos_z,head_rot_qx,head_rot_qy,head_rot_qz,head_rot_qw
75662086000,0.078316,0.078345,0.034784,-0.086133,-0.013356,0.017782,-0.996035
75704850300,0.074770,0.078283,0.035383,-0.085501,-0.001045,0.015864,-0.996211
75748330300,0.070736,0.078181,0.035794,-0.085152,0.014220,0.014756,-0.996157
75790094900,0.066762,0.077868,0.035892,-0.085497,0.030025,0.014884,-0.995775
75832072000,0.062122,0.077731,0.035725,-0.086100,0.048335,0.015609,-0.994991
75874495000,0.057571,0.077801,0.035274,-0.086755,0.066228,0.017580,-0.993870
75916403000,0.053252,0.077740,0.034763,-0.086705,0.081065,0.018306,-0.992762
75958679200,0.050057,0.077836,0.034055,-0.087110,0.090827,0.019744,-0.991853
76000677300,0.048076,0.078031,0.033679,-0.086100,0.094156,0.020126,-0.991623
76044572100,0.047150,0.078311,0.033373,-0.084884,0.092295,0.019495,-0.991916
76088136200,0.046889,0.078421,0.033137,-0.083822,0.087742,0.018404,-0.992440
76131253300,0.047190,0.078585,0.033064,-0.082303,0.082484,0.016976,-0.993043
76173056200,0.047288,0.078822,0.032891,-0.080806,0.079668,0.016166,-0.993409
76215876900,0.047192,0.079243,0.032901,-0.078493,0.078123,0.016837,-0.993706
76258034700,0.047556,0.079096,0.032751,-0.079277,0.075389,0.015729,-0.993873
76300556700,0.048299,0.078906,0.032659,-0.079676,0.070921,0.013243,-0.994207
76345310000,0.048932,0.079098,0.032777,-0.078819,0.068282,0.011010,-0.994487
76388318700,0.049297,0.079223,0.032779,-0.078583,0.067870,0.010776,-0.994536
76431094900,0.049680,0.079155,0.032718,-0.078625,0.067992,0.011033,-0.994522
76473215700,0.050174,0.079139,0.032745,-0.078382,0.067165,0.011104,-0.994596
76486224800,0.051045,0.079059,0.032864,-0.078665,0.064206,0.010970,-0.994771
76498119400,0.051519,0.079068,0.032976,-0.078582,0.062779,0.010425,-0.994874
76509832700,0.051941,0.079097,0.033111,-0.078389,0.061060,0.009689,-0.995004
76521531900,0.052393,0.079145,0.033222,-0.078031,0.058943,0.008917,-0.995167
76540549700,0.052865,0.079270,0.033433,-0.077580,0.056304,0.007854,-0.995364
76554815100,0.053379,0.079410,0.033669,-0.076545,0.053431,0.006928,-0.995609
76569081200,0.053937,0.079580,0.033905,-0.075381,0.050414,0.006026,-0.995861
76583463100,0.054541,0.079725,0.034127,-0.074380,0.047219,0.004925,-0.996099
76597689300,0.055173,0.079802,0.034305,-0.073624,0.043939,0.003784,-0.996311
76611621000,0.055827,0.079901,0.034468,-0.073376,0.040308,0.002923,-0.996485
76625393400,0.056536,0.079974,0.034640,-0.073024,0.036759,0.001940,-0.996651
76639304600,0.057169,0.080087,0.034807,-0.072672,0.032970,0.000792,-0.996810
76652442900,0.057859,0.080158,0.034976,-0.072179,0.029704,0.000081,-0.996949
76666853600,0.058484,0.080205,0.035102,-0.071712,0.026391,-0.000204,-0.997076
76681469600,0.059073,0.080244,0.035238,-0.071493,0.023385,-0.000569,-0.997167
76695166600,0.059634,0.080227,0.035318,-0.071490,0.020557,-0.000719,-0.997229
76708988100,0.060162,0.080169,0.035380,-0.071689,0.017831,-0.000619,-0.997268
76722668400,0.060657,0.080134,0.035459,-0.071908,0.015524,-0.000593,-0.997290
76738342000,0.061090,0.080086,0.035539,-0.072022,0.013388,-0.000458,-0.997313
76750221800,0.061512,0.080040,0.035623,-0.072201,0.011672,-0.000398,-0.997322
76764501800,0.061897,0.080014,0.035735,-0.072422,0.010064,-0.000276,-0.997323
76778520700,0.062259,0.079982,0.035872,-0.072644,0.008659,-0.000154,-0.997320
76792197700,0.062576,0.079934,0.035987,-0.073064,0.007427,-0.000092,-0.997300
76806102400,0.062852,0.079822,0.036047,-0.073546,0.006296,0.000074,-0.997272
76820117000,0.063102,0.079704,0.036109,-0.074111,0.005331,0.000141,-0.997236
76833130500,0.063323,0.079589,0.036170,-0.074701,0.004448,0.000169,-0.997196
76847346900,0.063570,0.079455,0.036230,-0.075092,0.003758,0.000112,-0.997170
76862107900,0.063761,0.079321,0.036297,-0.075404,0.003205,0.000145,-0.997148
76874792100,0.063909,0.079227,0.036370,-0.075501,0.002796,0.000114,-0.997142
76889556400,0.064011,0.079201,0.036449,-0.075650,0.002578,0.000115,-0.997131
76903279000,0.064087,0.079197,0.036523,-0.075642,0.002451,0.000196,-0.997132
76916824400,0.064142,0.079221,0.036604,-0.075561,0.002467,0.000278,-0.997138
76930680400,0.064185,0.079295,0.036687,-0.075218,0.002462,0.000320,-0.997164
76945306800,0.064221,0.079419,0.036775,-0.074609,0.002500,0.000528,-0.997210
76958392500,0.064239,0.079572,0.036860,-0.073782,0.002523,0.000773,-0.997271
76972388000,0.064238,0.079774,0.036933,-0.072929,0.002472,0.001053,-0.997334
76986944200,0.064236,0.080041,0.037011,-0.071885,0.002413,0.001359,-0.997409
77000783200,0.064243,0.080580,0.037164,-0.070498,0.002221,0.001694,-0.997508
77013966400,0.064282,0.081160,0.037385,-0.068147,0.001884,0.001928,-0.997672
77028649800,0.064365,0.081629,0.037616,-0.065194,0.001301,0.001783,-0.997870
77042164400,0.064478,0.082007,0.037771,-0.062927,0.000528,0.001437,-0.998017
77056011100,0.064586,0.082239,0.037893,-0.061241,-0.000111,0.000970,-0.998123
77069910500,0.064691,0.082519,0.037979,-0.060361,-0.000761,0.000715,-0.998176
77083399500,0.064788,0.082652,0.038006,-0.059513,-0.001457,0.000617,-0.998226
77097861800,0.064909,0.082880,0.038054,-0.059369,-0.002194,0.000977,-0.998233
77111844600,0.065007,0.082969,0.038019,-0.059374,-0.002930,0.001296,-0.998231
77125467300,0.065111,0.083039,0.038002,-0.059174,-0.003613,0.001280,-0.998240
77139676200,0.065222,0.083099,0.038003,-0.058909,-0.004233,0.001437,-0.998253
77152728700,0.065326,0.083153,0.038011,-0.058757,-0.004742,0.001743,-0.998260
77167376600,0.065443,0.083268,0.038025,-0.058470,-0.005231,0.002178,-0.998273
77181078700,0.065586,0.083373,0.038064,-0.057979,-0.005648,0.002415,-0.998299
77194187100,0.065721,0.083377,0.038064,-0.058305,-0.006035,0.002763,-0.998277
77208566900,0.065787,0.083289,0.037978,-0.059092,-0.006343,0.003224,-0.998227
77222550300,0.065846,0.083186,0.037928,-0.059287,-0.006559,0.003628,-0.998213
77235874400,0.065915,0.083075,0.037878,-0.059878,-0.006791,0.004029,-0.998175
77249912100,0.065982,0.082965,0.037816,-0.060379,-0.007101,0.004191,-0.998142
77264149700,0.066047,0.082890,0.037761,-0.060893,-0.007404,0.004576,-0.998106
77277721900,0.066125,0.082870,0.037749,-0.060939,-0.007548,0.004796,-0.998102
77291898500,0.066224,0.082756,0.037751,-0.060957,-0.007781,0.004814,-0.998098
77305901500,0.066320,0.082593,0.037706,-0.061714,-0.008049,0.004933,-0.998049
77319954200,0.066385,0.082458,0.037670,-0.062149,-0.008334,0.005284,-0.998018
77333030300,0.066437,0.082346,0.037657,-0.062345,-0.008537,0.005476,-0.998003
77347853000,0.066505,0.082232,0.037623,-0.062996,-0.008634,0.005372,-0.997962
77361308900,0.066565,0.082137,0.037573,-0.063468,-0.008725,0.005440,-0.997931
77375053800,0.066616,0.082096,0.037544,-0.063565,-0.008850,0.005516,-0.997923
77389914300,0.066674,0.082104,0.037533,-0.063609,-0.008834,0.005517,-0.997921
77403131400,0.066720,0.082161,0.037566,-0.063572,-0.008895,0.005540,-0.997922
77417564200,0.066765,0.082231,0.037653,-0.063377,-0.008954,0.005661,-0.997933
77467283700,0.066806,0.082320,0.037728,-0.063246,-0.009041,0.005935,-0.997939
77516790800,0.067046,0.082200,0.037720,-0.063733,-0.009322,0.006541,-0.997902
77558617600,0.067318,0.081920,0.037668,-0.064257,-0.009952,0.006924,-0.997860
77600088100,0.067489,0.081893,0.037722,-0.064505,-0.010398,0.007471,-0.997835
77643930200,0.067595,0.081861,0.037785,-0.064881,-0.010957,0.007686,-0.997803
77687314500,0.067733,0.081712,0.037708,-0.065413,-0.011246,0.007788,-0.997765
77730373100,0.067851,0.081590,0.037648,-0.065554,-0.011681,0.008252,-0.997747
77774042200,0.067806,0.081366,0.037550,-0.066650,-0.011673,0.007969,-0.997676
77816538200,0.067692,0.081268,0.037407,-0.067169,-0.011681,0.007751,-0.997643
77859001100,0.067679,0.081206,0.037345,-0.066785,-0.011318,0.007596,-0.997674
77901588900,0.067553,0.081127,0.037177,-0.067365,-0.010836,0.008297,-0.997635
77943749400,0.067370,0.081056,0.037138,-0.067902,-0.010549,0.008344,-0.997601
77987632200,0.067265,0.080989,0.037057,-0.067852,-0.010392,0.008604,-0.997604
78029710000,0.067226,0.080657,0.037074,-0.068921,-0.010659,0.008747,-0.997527
78072608900,0.067250,0.080502,0.036999,-0.069348,-0.011286,0.008678,-0.997491
78116565700,0.067214,0.080469,0.036935,-0.069370,-0.011871,0.008842,-0.997481
78159550700,0.067273,0.080511,0.036636,-0.069321,-0.012228,0.008891,-0.997480
78201784400,0.067409,0.080571,0.036371,-0.069285,-0.012269,0.009307,-0.997478
78243347900,0.067508,0.080757,0.036135,-0.068589,-0.012428,0.009808,-0.997519
78287668900,0.067611,0.080913,0.035807,-0.068721,-0.012685,0.010153,-0.997504
78330958800,0.067742,0.080887,0.035390,-0.068922,-0.012910,0.010278,-0.997486
78374039600,0.067842,0.080817,0.034938,-0.069421,-0.013146,0.010702,-0.997443
78416646900,0.067887,0.080968,0.034528,-0.069500,-0.013429,0.011015,-0.997431
78458469500,0.067919,0.080860,0.033816,-0.070792,-0.013993,0.011178,-0.997330
78500761300,0.068049,0.080572,0.032837,-0.072612,-0.014518,0.011417,-0.997189
78543695900,0.068172,0.080563,0.031553,-0.074054,-0.015217,0.011483,-0.997072
78589545900,0.068417,0.080963,0.029635,-0.074512,-0.015841,0.011669,-0.997026
78632888600,0.068868,0.082186,0.026435,-0.073605,-0.016362,0.012680,-0.997073
78675939200,0.069302,0.083297,0.024656,-0.069571,-0.017850,0.014524,-0.997312
78718125100,0.069597,0.084044,0.023376,-0.065912,-0.021338,0.016584,-0.997459
78760377300,0.069978,0.084000,0.021861,-0.068872,-0.023835,0.015124,-0.997226
78803945200,0.070375,0.084043,0.020482,-0.069783,-0.024646,0.012626,-0.997178
78846284400,0.070833,0.083940,0.018639,-0.071182,-0.024908,0.012255,-0.997077
78889836900,0.071293,0.084162,0.016748,-0.070573,-0.023615,0.012390,-0.997150
78933741500,0.071772,0.084459,0.014508,-0.069721,-0.022689,0.014743,-0.997200
78977479500,0.072341,0.084904,0.012016,-0.068848,-0.022285,0.016154,-0.997247
79020802000,0.073178,0.085782,0.008703,-0.065819,-0.022418,0.016607,-0.997442
79063152900,0.073886,0.086346,0.006321,-0.064262,-0.022809,0.016364,-0.997538
79105883000,0.074685,0.086779,0.004312,-0.062598,-0.023205,0.016679,-0.997630
79148175100,0.075500,0.086838,0.002630,-0.062459,-0.023671,0.017563,-0.997612
79191906600,0.076194,0.086724,0.001206,-0.063761,-0.023879,0.017869,-0.997520
79234846900,0.076765,0.086604,0.000139,-0.064257,-0.023734,0.018568,-0.997478
79277577600,0.077290,0.086409,-0.000819,-0.065383,-0.023321,0.018848,-0.997410
79320699800,0.077610,0.086339,-0.001553,-0.065376,-0.022442,0.018612,-0.997435
79364623900,0.077775,0.086277,-0.002128,-0.065853,-0.021123,0.019034,-0.997424
79408334300,0.077751,0.086369,-0.002502,-0.064791,-0.019841,0.020029,-0.997501
79451918100,0.077712,0.086764,-0.002725,-0.062659,-0.018205,0.020590,-0.997657
79498223500,0.077372,0.086803,-0.002935,-0.062535,-0.016988,0.020302,-0.997692
79540425700,0.077147,0.086927,-0.003112,-0.062292,-0.015251,0.019314,-0.997755
79583088000,0.076929,0.087005,-0.003347,-0.062272,-0.012510,0.019020,-0.997800
79624527200,0.076886,0.087108,-0.003577,-0.061905,-0.009811,0.019722,-0.997839
79665943800,0.076833,0.087125,-0.003961,-0.061940,-0.006877,0.020138,-0.997853
79708535600,0.076900,0.087428,-0.004280,-0.060806,-0.004631,0.021268,-0.997912
79754685500,0.077193,0.087758,-0.004629,-0.059251,-0.002914,0.022180,-0.997993
79801033000,0.077573,0.088115,-0.005222,-0.057706,-0.001734,0.023056,-0.998066
79843753900,0.077957,0.088308,-0.005481,-0.056783,-0.001784,0.023106,-0.998118
79886429200,0.078322,0.088282,-0.005604,-0.056800,-0.001996,0.023262,-0.998113
79932479300,0.078599,0.088016,-0.005438,-0.057229,-0.001069,0.023212,-0.998091
79977022600,0.078909,0.087448,-0.005476,-0.059325,0.000202,0.024265,-0.997944
80020401300,0.079444,0.086907,-0.005547,-0.061988,0.000450,0.026575,-0.997723
80065549500,0.079915,0.086876,-0.005152,-0.062123,-0.000642,0.027635,-0.997686
80108130300,0.080354,0.086677,-0.004626,-0.061939,-0.000930,0.027420,-0.997703
80151496300,0.080720,0.086405,-0.003878,-0.061908,-0.000852,0.027319,-0.997708
80194236300,0.081113,0.086324,-0.003102,-0.061450,-0.000628,0.027671,-0.997726
80236783300,0.081476,0.086822,-0.002173,-0.058004,-0.000529,0.029119,-0.997891
80278860700,0.081853,0.087198,-0.001478,-0.055768,-0.000105,0.030509,-0.997978
80320674200,0.082197,0.087368,-0.000968,-0.055084,0.000325,0.031603,-0.997982
80369575000,0.082639,0.087149,-0.000632,-0.056362,0.000170,0.032605,-0.997878
80413369400,0.082867,0.086433,-0.000529,-0.060289,-0.000246,0.032043,-0.997667
80456082800,0.082876,0.085494,-0.000369,-0.064715,-0.000180,0.031202,-0.997416
80499147700,0.082870,0.084804,-0.000192,-0.067944,0.000812,0.030742,-0.997215
80541407400,0.082666,0.084105,-0.000189,-0.071440,0.002962,0.029948,-0.996991
80584002900,0.082293,0.084164,-0.000154,-0.070704,0.008577,0.030193,-0.997004
80626925800,0.081531,0.084615,0.000197,-0.069315,0.014598,0.034979,-0.996875
80669690000,0.081051,0.084623,0.000380,-0.069144,0.020120,0.038796,-0.996649
80712940600,0.080774,0.084280,0.000552,-0.070006,0.023432,0.041322,-0.996415
80756967500,0.080910,0.083855,0.000857,-0.071520,0.024307,0.041800,-0.996266
80798866100,0.081529,0.082871,0.001115,-0.075926,0.022363,0.040236,-0.996050
80841330600,0.082075,0.081430,0.001226,-0.082659,0.020426,0.037855,-0.995649
80884520500,0.082339,0.079177,0.001137,-0.093484,0.020868,0.036009,-0.994751
80929001700,0.082257,0.076835,0.000929,-0.105278,0.023138,0.034914,-0.993560
80971078700,0.081560,0.074906,0.000449,-0.115301,0.029483,0.037088,-0.992200
81012514900,0.080684,0.074109,-0.000052,-0.119211,0.037721,0.040433,-0.991328
81054423600,0.079628,0.073456,-0.001182,-0.123317,0.047176,0.043738,-0.990280
81096425400,0.078416,0.072717,-0.002825,-0.128911,0.057333,0.046642,-0.988898
81139306000,0.077374,0.072484,-0.004120,-0.132269,0.067001,0.049159,-0.987724
81181806600,0.076569,0.072745,-0.005347,-0.130982,0.074556,0.050349,-0.987294
81225236300,0.075877,0.072870,-0.006754,-0.131057,0.080194,0.050492,-0.986835
81268386000,0.075575,0.073069,-0.007904,-0.130507,0.082823,0.050119,-0.986710
81310741400,0.075581,0.073069,-0.009050,-0.130485,0.083260,0.048718,-0.986746
81354414000,0.076006,0.073048,-0.010437,-0.130958,0.080682,0.046093,-0.987024
81398164400,0.076942,0.073217,-0.011175,-0.129860,0.074943,0.042688,-0.987774
81440220700,0.078192,0.073371,-0.012074,-0.129295,0.066758,0.040328,-0.988534
81482877800,0.079662,0.073699,-0.012778,-0.128183,0.059219,0.037631,-0.989265
81532424300,0.080932,0.074489,-0.012786,-0.125454,0.051526,0.037764,-0.990041
81575758300,0.082408,0.075799,-0.011941,-0.119422,0.042740,0.037245,-0.991224
81618701300,0.083253,0.076372,-0.010975,-0.116722,0.037482,0.037919,-0.991732
81661371000,0.084107,0.077090,-0.009620,-0.113182,0.031998,0.041382,-0.992196
81703676000,0.085002,0.077593,-0.008044,-0.109169,0.028303,0.043140,-0.992683
81746447000,0.085522,0.077574,-0.006972,-0.110297,0.027136,0.044567,-0.992528
81790493100,0.085493,0.077623,-0.005726,-0.110742,0.027756,0.047005,-0.992349
81832122000,0.085331,0.077977,-0.004298,-0.108882,0.029410,0.049527,-0.992384
81873100500,0.084993,0.078338,-0.002839,-0.107137,0.030943,0.051092,-0.992448
81914203100,0.084652,0.078744,-0.001411,-0.104861,0.031708,0.051386,-0.992652
81956379500,0.084328,0.078827,-0.000593,-0.104305,0.031394,0.050788,-0.992752
81998156000,0.083951,0.078843,0.000364,-0.103959,0.029572,0.050881,-0.992839
82040051700,0.083441,0.078838,0.001115,-0.103934,0.028016,0.050048,-0.992929
82083767300,0.082930,0.079012,0.001515,-0.102865,0.027738,0.048856,-0.993108
82126511300,0.082242,0.079251,0.001646,-0.101916,0.028695,0.048195,-0.993211
82169648300,0.081483,0.079515,0.001604,-0.100987,0.029627,0.047710,-0.993302
82212989200,0.080845,0.079804,0.001421,-0.099595,0.030327,0.046472,-0.993480
82254975700,0.080244,0.080073,0.000950,-0.097739,0.030364,0.045102,-0.993726
82299030900,0.079646,0.080648,0.000529,-0.093987,0.029817,0.042214,-0.994231
82341891900,0.079406,0.081264,0.000182,-0.091210,0.029992,0.039543,-0.994594
82386240000,0.079230,0.081662,0.000063,-0.088940,0.029945,0.037609,-0.994876
82428482400,0.079216,0.081990,-0.000233,-0.087721,0.028755,0.036293,-0.995068
82470475400,0.079250,0.082271,0.000069,-0.085968,0.027137,0.034804,-0.995320
82511620100,0.079385,0.082285,0.000504,-0.085157,0.025014,0.032850,-0.995512
82553583500,0.079767,0.081962,0.001067,-0.086090,0.021908,0.031264,-0.995556
82595185100,0.080439,0.081493,0.001476,-0.087405,0.018562,0.029052,-0.995576
82636929300,0.081213,0.081079,0.001825,-0.089173,0.015042,0.027153,-0.995533
82681497000,0.082054,0.080927,0.001917,-0.089669,0.012467,0.025947,-0.995556
82734683200,0.082927,0.080616,0.001597,-0.091016,0.010285,0.025081,-0.995481
82776330000,0.084034,0.080521,0.000827,-0.091581,0.009173,0.024870,-0.995445
82818767100,0.084939,0.080314,0.000079,-0.092366,0.008708,0.026089,-0.995345
82860931300,0.085832,0.080095,0.000120,-0.092395,0.007918,0.028365,-0.995287
82902638300,0.086567,0.079547,0.000184,-0.093815,0.005381,0.031403,-0.995080
82945349500,0.087274,0.078719,0.000252,-0.097261,0.001756,0.033489,-0.994694
82958357600,0.087854,0.078145,0.000099,-0.100259,-0.001406,0.032960,-0.994414
82970285000,0.088046,0.077961,0.000050,-0.100715,-0.002182,0.032542,-0.994381
82984612700,0.088194,0.077905,-0.000021,-0.100709,-0.002984,0.032124,-0.994393
82997821600,0.088329,0.077908,-0.000127,-0.100428,-0.003486,0.031763,-0.994431
83009564800,0.088456,0.077907,-0.000287,-0.100287,-0.003822,0.031318,-0.994458
83022242900,0.088559,0.077882,-0.000525,-0.100266,-0.003951,0.030838,-0.994475
83040981800,0.088620,0.077907,-0.001013,-0.100613,-0.003554,0.030384,-0.994455
83054159800,0.088725,0.077961,-0.001363,-0.100577,-0.003088,0.029909,-0.994475
83069247900,0.088819,0.078044,-0.001739,-0.100504,-0.002477,0.029660,-0.994492
83083673300,0.088910,0.078098,-0.002158,-0.100311,-0.001756,0.029477,-0.994518
83097905900,0.089014,0.078158,-0.002624,-0.100219,-0.000896,0.029457,-0.994529
83111706000,0.089123,0.078224,-0.003097,-0.100141,-0.000011,0.029655,-0.994531
83125328300,0.089265,0.078320,-0.003564,-0.100010,0.000829,0.029969,-0.994535
83140370600,0.089404,0.078416,-0.004014,-0.099633,0.001584,0.030252,-0.994563
83153317600,0.089570,0.078515,-0.004440,-0.098905,0.002303,0.030808,-0.994617
83167321500,0.089742,0.078659,-0.004825,-0.098203,0.002653,0.031521,-0.994664
83181620100,0.089965,0.078815,-0.005196,-0.097526,0.002900,0.032232,-0.994707
83194262700,0.090195,0.078949,-0.005554,-0.097039,0.002983,0.033018,-0.994728
83209064800,0.090400,0.079020,-0.005922,-0.096617,0.002940,0.033766,-0.994744
83223465800,0.090572,0.079124,-0.006276,-0.096305,0.002621,0.034266,-0.994758
83236388200,0.090778,0.079183,-0.006603,-0.095951,0.002259,0.034829,-0.994774
83250461300,0.090945,0.079257,-0.006919,-0.095737,0.001653,0.035308,-0.994779
83264885300,0.091111,0.079302,-0.007206,-0.095392,0.001074,0.035750,-0.994797
83277665700,0.091266,0.079328,-0.007482,-0.095138,0.000479,0.036083,-0.994810
83292346100,0.091371,0.079385,-0.007766,-0.094994,-0.000203,0.036177,-0.994820
83306304100,0.091455,0.079457,-0.008032,-0.095030,-0.000692,0.036110,-0.994819
83320338500,0.091515,0.079504,-0.008297,-0.095182,-0.000959,0.035758,-0.994817
83331312900,0.091556,0.079467,-0.008612,-0.095212,-0.001176,0.035374,-0.994828
83347766000,0.091566,0.079491,-0.008863,-0.095309,-0.001167,0.035013,-0.994831
83361319000,0.091600,0.079514,-0.009127,-0.095222,-0.001223,0.034705,-0.994850
83375218400,0.091556,0.079588,-0.009339,-0.094874,-0.001115,0.034447,-0.994893
83389505100,0.091483,0.079694,-0.009531,-0.094332,-0.000934,0.034527,-0.994942
83403651900,0.091367,0.079809,-0.009679,-0.093803,-0.000715,0.034466,-0.994994
83417799200,0.091237,0.079909,-0.009794,-0.093317,-0.000236,0.034388,-0.995042
83431262400,0.091087,0.080011,-0.009924,-0.092822,0.000081,0.034339,-0.995090
83445347100,0.090964,0.080136,-0.010110,-0.092371,0.000571,0.034339,-0.995132
83459135000,0.090842,0.080259,-0.010304,-0.091863,0.001022,0.034313,-0.995180
83472798500,0.090718,0.080378,-0.010490,-0.091384,0.001435,0.034383,-0.995221
