timestamp_ns,frame_index,width,height,camera_pos_x,camera_pos_y,camera_pos_z,camera_rot_qx,camera_rot_qy,camera_rot_qz,camera_rot_qw,capture_latency_ms
74288839600,37,1280,960,0.090587,0.082613,-0.008928,-0.082094,-0.035383,0.019807,-0.995799,28.481
74330117600,38,1280,960,0.090499,0.082125,-0.007082,-0.083727,-0.035742,0.019786,-0.995651,29.297
74372021100,39,1280,960,0.090356,0.081913,-0.005362,-0.084039,-0.034911,0.019243,-0.995665,29.572
74415018100,40,1280,960,0.090229,0.081514,-0.004249,-0.085421,-0.034398,0.019521,-0.995560,30.258
74458589400,41,1280,960,0.090237,0.081038,-0.003458,-0.087237,-0.033943,0.019574,-0.995417,30.380
74502469800,42,1280,960,0.090357,0.080633,-0.003054,-0.088586,-0.034320,0.019914,-0.995278,29.785
74545655900,43,1280,960,0.090623,0.080234,-0.003095,-0.090568,-0.036009,0.020552,-0.995027,29.877
74590850200,44,1280,960,0.091050,0.080245,-0.003363,-0.090968,-0.037662,0.019978,-0.994941,29.320
74633400300,45,1280,960,0.091418,0.080415,-0.003383,-0.090147,-0.039816,0.019612,-0.994939,29.198
74675961800,46,1280,960,0.091804,0.080568,-0.003363,-0.089492,-0.041591,0.019558,-0.994927,29.305
74719046500,47,1280,960,0.092087,0.080703,-0.003261,-0.088918,-0.042598,0.019616,-0.994934,28.831
74762496600,48,1280,960,0.092287,0.080770,-0.002697,-0.088001,-0.042917,0.020447,-0.994985,29.144
74804419800,49,1280,960,0.092428,0.080822,-0.001671,-0.087912,-0.042824,0.021233,-0.994981,29.556
74853335300,50,1280,960,0.092425,0.080943,0.000286,-0.086648,-0.042459,0.021759,-0.995096,29.198
74896193000,51,1280,960,0.092310,0.081063,0.002037,-0.086328,-0.042398,0.021917,-0.995123,29.381
74939419300,52,1280,960,0.092101,0.081172,0.004156,-0.085044,-0.042648,0.022164,-0.995217,29.182
74982824000,53,1280,960,0.091746,0.081100,0.006211,-0.084863,-0.042480,0.022566,-0.995231,28.984
75025284100,54,1280,960,0.091270,0.081056,0.008233,-0.084866,-0.041157,0.022458,-0.995289,29.144
75067927900,55,1280,960,0.090779,0.081064,0.010259,-0.084655,-0.039586,0.022670,-0.995366,28.595
75110157300,56,1280,960,0.090545,0.081045,0.012254,-0.084736,-0.038415,0.023177,-0.995393,30.609
75153844600,57,1280,960,0.090285,0.080867,0.014285,-0.085477,-0.038089,0.023169,-0.995342,29.457
75196559200,58,1280,960,0.090066,0.080932,0.016441,-0.084659,-0.038132,0.022726,-0.995421,29.900
75240312100,59,1280,960,0.089700,0.080628,0.019695,-0.084589,-0.038300,0.022345,-0.995429,29.617
75283191700,60,1280,960,0.089495,0.080248,0.022016,-0.085151,-0.038096,0.021934,-0.995398,28.946
75325404100,61,1280,960,0.089060,0.079699,0.024334,-0.086111,-0.038028,0.022041,-0.995316,28.503
75366252300,62,1280,960,0.088658,0.079201,0.026463,-0.087330,-0.037976,0.021972,-0.995213,29.114
75408098600,63,1280,960,0.088079,0.078875,0.028363,-0.088277,-0.038249,0.022509,-0.995107,29.617
75458242800,64,1280,960,0.087225,0.078621,0.029987,-0.088869,-0.038534,0.023369,-0.995023,28.885
75500022500,65,1280,960,0.086141,0.078420,0.031263,-0.088561,-0.037911,0.023198,-0.995079,30.167
75543366700,66,1280,960,0.084625,0.078232,0.032366,-0.088499,-0.034774,0.021541,-0.995236,30.396
75587471100,67,1280,960,0.082564,0.078257,0.033523,-0.087544,-0.028443,0.018139,-0.995589,30.830
75632353100,68,1280,960,0.078316,0.078345,0.034784,-0.086133,-0.013356,0.017782,-0.996035,28.946
75675392900,69,1280,960,0.074770,0.078283,0.035383,-0.085501,-0.001045,0.015864,-0.996211,28.687
75717603200,70,1280,960,0.070736,0.078181,0.035794,-0.085152,0.014220,0.014756,-0.996157,28.717
75761070000,71,1280,960,0.066762,0.077868,0.035892,-0.085497,0.030025,0.014884,-0.995775,28.374
75803104200,72,1280,960,0.062122,0.077731,0.035725,-0.086100,0.048335,0.015609,-0.994991,28.305
75844821600,73,1280,960,0.057571,0.077801,0.035274,-0.086755,0.066228,0.017580,-0.993870,29.015
75887013600,74,1280,960,0.053252,0.077740,0.034763,-0.086705,0.081065,0.018306,-0.992762,28.725
75929186300,75,1280,960,0.050057,0.077836,0.034055,-0.087110,0.090827,0.019744,-0.991853,28.831
75970949600,76,1280,960,0.048076,0.078031,0.033679,-0.086100,0.094156,0.020126,-0.991623,29.083
76013173600,77,1280,960,0.047150,0.078311,0.033373,-0.084884,0.092295,0.019495,-0.991916,29.297
76056947900,78,1280,960,0.046889,0.078421,0.033137,-0.083822,0.087742,0.018404,-0.992440,30.533
76100680500,79,1280,960,0.047190,0.078585,0.033064,-0.082303,0.082484,0.016976,-0.993043,29.907
76143610300,80,1280,960,0.047288,0.078822,0.032891,-0.080806,0.079668,0.016166,-0.993409,28.763
76186647800,81,1280,960,0.047192,0.079243,0.032901,-0.078493,0.078123,0.016837,-0.993706,28.450
76228446800,82,1280,960,0.047556,0.079096,0.032751,-0.079277,0.075389,0.015729,-0.993873,28.908
76270483100,83,1280,960,0.048299,0.078906,0.032659,-0.079676,0.070921,0.013243,-0.994207,29.343
76313985300,84,1280,960,0.048932,0.079098,0.032777,-0.078819,0.068282,0.011010,-0.994487,29.106
76358542600,85,1280,960,0.049297,0.079223,0.032779,-0.078583,0.067870,0.010776,-0.994536,29.129
76401561300,86,1280,960,0.049680,0.079155,0.032718,-0.078625,0.067992,0.011033,-0.994522,28.816
76443778600,87,1280,960,0.050174,0.079139,0.032745,-0.078382,0.067165,0.011104,-0.994596,28.679
77436964100,88,1280,960,0.066806,0.082320,0.037728,-0.063246,-0.009041,0.005935,-0.997939,29.564
77486789100,89,1280,960,0.067046,0.082200,0.037720,-0.063733,-0.009322,0.006541,-0.997902,29.327
77528705000,90,1280,960,0.067318,0.081920,0.037668,-0.064257,-0.009952,0.006924,-0.997860,29.243
77569981400,91,1280,960,0.067489,0.081893,0.037722,-0.064505,-0.010398,0.007471,-0.997835,29.427
77612514400,92,1280,960,0.067595,0.081861,0.037785,-0.064881,-0.010957,0.007686,-0.997803,30.762
77655974700,93,1280,960,0.067733,0.081712,0.037708,-0.065413,-0.011246,0.007788,-0.997765,29.114
77699835500,94,1280,960,0.067851,0.081590,0.037648,-0.065554,-0.011681,0.008252,-0.997747,29.861
77744083600,95,1280,960,0.067806,0.081366,0.037550,-0.066650,-0.011673,0.007969,-0.997676,29.060
77786663300,96,1280,960,0.067692,0.081268,0.037407,-0.067169,-0.011681,0.007751,-0.997643,29.221
77829056100,97,1280,960,0.067679,0.081206,0.037345,-0.066785,-0.011318,0.007596,-0.997674,29.251
77872110800,98,1280,960,0.067553,0.081127,0.037177,-0.067365,-0.010836,0.008297,-0.997635,28.801
77914342200,99,1280,960,0.067370,0.081056,0.037138,-0.067902,-0.010549,0.008344,-0.997601,28.763
77956746300,100,1280,960,0.067265,0.080989,0.037057,-0.067852,-0.010392,0.008604,-0.997604,30.220
78000492800,101,1280,960,0.067226,0.080657,0.037074,-0.068921,-0.010659,0.008747,-0.997527,28.549
78042152700,102,1280,960,0.067250,0.080502,0.036999,-0.069348,-0.011286,0.008678,-0.997491,29.694
78084801600,103,1280,960,0.067214,0.080469,0.036935,-0.069370,-0.011871,0.008842,-0.997481,31.013
78129047600,104,1280,960,0.067273,0.080511,0.036636,-0.069321,-0.012228,0.008891,-0.997480,29.793
78171151200,105,1280,960,0.067409,0.080571,0.036371,-0.069285,-0.012269,0.009307,-0.997478,29.984
78213970200,106,1280,960,0.067508,0.080757,0.036135,-0.068589,-0.012428,0.009808,-0.997519,28.732
78256211700,107,1280,960,0.067611,0.080913,0.035807,-0.068721,-0.012685,0.010153,-0.997504,29.137
78301028900,108,1280,960,0.067742,0.080887,0.035390,-0.068922,-0.012910,0.010278,-0.997486,29.274
78345260300,109,1280,960,0.067842,0.080817,0.034938,-0.069421,-0.013146,0.010702,-0.997443,28.130
78387478000,110,1280,960,0.067887,0.080968,0.034528,-0.069500,-0.013429,0.011015,-0.997431,28.511
78429396200,111,1280,960,0.067919,0.080860,0.033816,-0.070792,-0.013993,0.011178,-0.997330,28.419
78471215400,112,1280,960,0.068049,0.080572,0.032837,-0.072612,-0.014518,0.011417,-0.997189,28.893
78513687600,113,1280,960,0.068172,0.080563,0.031553,-0.074054,-0.015217,0.011483,-0.997072,29.343
78556946600,114,1280,960,0.068417,0.080963,0.029635,-0.074512,-0.015841,0.011669,-0.997026,30.266
78602870800,115,1280,960,0.068868,0.082186,0.026435,-0.073605,-0.016362,0.012680,-0.997073,29.274
78645528800,116,1280,960,0.069302,0.083297,0.024656,-0.069571,-0.017850,0.014524,-0.997312,29.686
78688607400,117,1280,960,0.069597,0.084044,0.023376,-0.065912,-0.021338,0.016584,-0.997459,28.854
78729945600,118,1280,960,0.069978,0.084000,0.021861,-0.068872,-0.023835,0.015124,-0.997226,29.785
78774049600,119,1280,960,0.070375,0.084043,0.020482,-0.069783,-0.024646,0.012626,-0.997178,29.198
78816436500,120,1280,960,0.070833,0.083940,0.018639,-0.071182,-0.024908,0.012255,-0.997077,29.144
78858709900,121,1280,960,0.071293,0.084162,0.016748,-0.070573,-0.023615,0.012390,-0.997150,29.007
78903484400,122,1280,960,0.071772,0.084459,0.014508,-0.069721,-0.022689,0.014743,-0.997200,29.587
78946416900,123,1280,960,0.072341,0.084904,0.012016,-0.068848,-0.022285,0.016154,-0.997247,30.235
78990664400,124,1280,960,0.073178,0.085782,0.008703,-0.065819,-0.022418,0.016607,-0.997442,29.472
79033813100,125,1280,960,0.073886,0.086346,0.006321,-0.064262,-0.022809,0.016364,-0.997538,28.687
79075757000,126,1280,960,0.074685,0.086779,0.004312,-0.062598,-0.023205,0.016679,-0.997630,29.419
79118067600,127,1280,960,0.075500,0.086838,0.002630,-0.062459,-0.023671,0.017563,-0.997612,29.419
79161241800,128,1280,960,0.076194,0.086724,0.001206,-0.063761,-0.023879,0.017869,-0.997520,30.022
79205253000,129,1280,960,0.076765,0.086604,0.000139,-0.064257,-0.023734,0.018568,-0.997478,28.938
79247954800,130,1280,960,0.077290,0.086409,-0.000819,-0.065383,-0.023321,0.018848,-0.997410,28.969
79290618700,131,1280,960,0.077610,0.086339,-0.001553,-0.065376,-0.022442,0.018612,-0.997435,29.381
79333405300,132,1280,960,0.077775,0.086277,-0.002128,-0.065853,-0.021123,0.019034,-0.997424,30.510
79377347000,133,1280,960,0.077751,0.086369,-0.002502,-0.064791,-0.019841,0.020029,-0.997501,30.258
79421631400,134,1280,960,0.077712,0.086764,-0.002725,-0.062659,-0.018205,0.020590,-0.997657,29.625
79468853600,135,1280,960,0.077372,0.086803,-0.002935,-0.062535,-0.016988,0.020302,-0.997692,28.694
79511415300,136,1280,960,0.077147,0.086927,-0.003112,-0.062292,-0.015251,0.019314,-0.997755,28.313
79553612500,137,1280,960,0.076929,0.087005,-0.003347,-0.062272,-0.012510,0.019020,-0.997800,28.816
79595281100,138,1280,960,0.076886,0.087108,-0.003577,-0.061905,-0.009811,0.019722,-0.997839,28.595
79636582700,139,1280,960,0.076833,0.087125,-0.003961,-0.061940,-0.006877,0.020138,-0.997853,28.656
79679130800,140,1280,960,0.076900,0.087428,-0.004280,-0.060806,-0.004631,0.021268,-0.997912,28.687
79721781300,141,1280,960,0.077193,0.087758,-0.004629,-0.059251,-0.002914,0.022180,-0.997993,28.946
79770627400,142,1280,960,0.077573,0.088115,-0.005222,-0.057706,-0.001734,0.023056,-0.998066,29.678
79814255800,143,1280,960,0.077957,0.088308,-0.005481,-0.056783,-0.001784,0.023106,-0.998118,28.847
79856043400,144,1280,960,0.078322,0.088282,-0.005604,-0.056800,-0.001996,0.023262,-0.998113,29.724
79899295900,145,1280,960,0.078599,0.088016,-0.005438,-0.057229,-0.001069,0.023212,-0.998091,32.394
79946592400,146,1280,960,0.078909,0.087448,-0.005476,-0.059325,0.000202,0.024265,-0.997944,29.732
79989529100,147,1280,960,0.079444,0.086907,-0.005547,-0.061988,0.000450,0.026575,-0.997723,30.159
80034024700,148,1280,960,0.079915,0.086876,-0.005152,-0.062123,-0.000642,0.027635,-0.997686,29.137
80078264600,149,1280,960,0.080354,0.086677,-0.004626,-0.061939,-0.000930,0.027420,-0.997703,29.213
80121617100,150,1280,960,0.080720,0.086405,-0.003878,-0.061908,-0.000852,0.027319,-0.997708,29.213
80164520900,151,1280,960,0.081113,0.086324,-0.003102,-0.061450,-0.000628,0.027671,-0.997726,29.060
80206721300,152,1280,960,0.081476,0.086822,-0.002173,-0.058004,-0.000529,0.029119,-0.997891,29.404
80249339300,153,1280,960,0.081853,0.087198,-0.001478,-0.055768,-0.000105,0.030509,-0.997978,28.847
80291298700,154,1280,960,0.082197,0.087368,-0.000968,-0.055084,0.000325,0.031603,-0.997982,28.717
80339904800,155,1280,960,0.082639,0.087149,-0.000632,-0.056362,0.000170,0.032605,-0.997878,28.908
80383417100,156,1280,960,0.082867,0.086433,-0.000529,-0.060289,-0.000246,0.032043,-0.997667,29.305
80426889200,157,1280,960,0.082876,0.085494,-0.000369,-0.064715,-0.000180,0.031202,-0.997416,28.481
80469832700,158,1280,960,0.082870,0.084804,-0.000192,-0.067944,0.000812,0.030742,-0.997215,28.549
80512174300,159,1280,960,0.082666,0.084105,-0.000189,-0.071440,0.002962,0.029948,-0.996991,28.534
80554282800,160,1280,960,0.082293,0.084164,-0.000154,-0.070704,0.008577,0.030193,-0.997004,29.060
80595922100,161,1280,960,0.081531,0.084615,0.000197,-0.069315,0.014598,0.034979,-0.996875,28.961
80639760000,162,1280,960,0.081051,0.084623,0.000380,-0.069144,0.020120,0.038796,-0.996649,29.243
80682356400,163,1280,960,0.080774,0.084280,0.000552,-0.070006,0.023432,0.041322,-0.996415,29.854
80725734000,164,1280,960,0.080910,0.083855,0.000857,-0.071520,0.024307,0.041800,-0.996266,30.548
80769130500,165,1280,960,0.081529,0.082871,0.001115,-0.075926,0.022363,0.040236,-0.996050,29.083
80811034000,166,1280,960,0.082075,0.081430,0.001226,-0.082659,0.020426,0.037855,-0.995649,29.640
80854800700,167,1280,960,0.082339,0.079177,0.001137,-0.093484,0.020868,0.036009,-0.994751,29.007
80897344800,168,1280,960,0.082257,0.076835,0.000929,-0.105278,0.023138,0.034914,-0.993560,29.579
80941965500,169,1280,960,0.081560,0.074906,0.000449,-0.115301,0.029483,0.037088,-0.992200,28.465
80983679700,170,1280,960,0.080684,0.074109,-0.000052,-0.119211,0.037721,0.040433,-0.991328,28.122
81025490000,171,1280,960,0.079628,0.073456,-0.001182,-0.123317,0.047176,0.043738,-0.990280,28.275
81067473800,172,1280,960,0.078416,0.072717,-0.002825,-0.128911,0.057333,0.046642,-0.988898,28.297
81109768800,173,1280,960,0.077374,0.072484,-0.004120,-0.132269,0.067001,0.049159,-0.987724,28.831
81151830800,174,1280,960,0.076569,0.072745,-0.005347,-0.130982,0.074556,0.050349,-0.987294,29.320
81194397300,175,1280,960,0.075877,0.072870,-0.006754,-0.131057,0.080194,0.050492,-0.986835,30.167
81237611200,176,1280,960,0.075575,0.073069,-0.007904,-0.130507,0.082823,0.050119,-0.986710,30.121
81280552700,177,1280,960,0.075581,0.073069,-0.009050,-0.130485,0.083260,0.048718,-0.986746,29.495
81322729300,178,1280,960,0.076006,0.073048,-0.010437,-0.130958,0.080682,0.046093,-0.987024,31.006
81366918000,179,1280,960,0.076942,0.073217,-0.011175,-0.129860,0.074943,0.042688,-0.987774,30.540
81410146000,180,1280,960,0.078192,0.073371,-0.012074,-0.129295,0.066758,0.040328,-0.988534,29.289
81453256000,181,1280,960,0.079662,0.073699,-0.012778,-0.128183,0.059219,0.037631,-0.989265,28.931
81501338500,182,1280,960,0.080932,0.074489,-0.012786,-0.125454,0.051526,0.037764,-0.990041,30.334
81545948500,183,1280,960,0.082408,0.075799,-0.011941,-0.119422,0.042740,0.037245,-0.991224,29.091
81588977500,184,1280,960,0.083253,0.076372,-0.010975,-0.116722,0.037482,0.037919,-0.991732,29.015
81631419700,185,1280,960,0.084107,0.077090,-0.009620,-0.113182,0.031998,0.041382,-0.992196,29.274
81674438500,186,1280,960,0.085002,0.077593,-0.008044,-0.109169,0.028303,0.043140,-0.992683,28.496
81716665900,187,1280,960,0.085522,0.077574,-0.006972,-0.110297,0.027136,0.044567,-0.992528,28.816
81759416900,188,1280,960,0.085493,0.077623,-0.005726,-0.110742,0.027756,0.047005,-0.992349,28.824
81803081200,189,1280,960,0.085331,0.077977,-0.004298,-0.108882,0.029410,0.049527,-0.992384,28.389
81843882600,190,1280,960,0.084993,0.078338,-0.002839,-0.107137,0.030943,0.051092,-0.992448,28.542
81884986200,191,1280,960,0.084652,0.078744,-0.001411,-0.104861,0.031708,0.051386,-0.992652,28.564
81926902400,192,1280,960,0.084328,0.078827,-0.000593,-0.104305,0.031394,0.050788,-0.992752,28.786
81969011200,193,1280,960,0.083951,0.078843,0.000364,-0.103959,0.029572,0.050881,-0.992839,28.496
82010593100,194,1280,960,0.083441,0.078838,0.001115,-0.103934,0.028016,0.050048,-0.992929,28.770
82052598000,195,1280,960,0.082930,0.079012,0.001515,-0.102865,0.027738,0.048856,-0.993108,29.144
82097128200,196,1280,960,0.082242,0.079251,0.001646,-0.101916,0.028695,0.048195,-0.993211,28.732
82138969200,197,1280,960,0.081483,0.079515,0.001604,-0.100987,0.029627,0.047710,-0.993302,29.945
82183031000,198,1280,960,0.080845,0.079804,0.001421,-0.099595,0.030327,0.046472,-0.993480,29.228
82225062100,199,1280,960,0.080244,0.080073,0.000950,-0.097739,0.030364,0.045102,-0.993726,29.228
82267585000,200,1280,960,0.079646,0.080648,0.000529,-0.093987,0.029817,0.042214,-0.994231,30.754
82311603100,201,1280,960,0.079406,0.081264,0.000182,-0.091210,0.029992,0.039543,-0.994594,29.633
82354507800,202,1280,960,0.079230,0.081662,0.000063,-0.088940,0.029945,0.037609,-0.994876,29.381
82399668800,203,1280,960,0.079216,0.081990,-0.000233,-0.087721,0.028755,0.036293,-0.995068,28.160
82441563000,204,1280,960,0.079250,0.082271,0.000069,-0.085968,0.027137,0.034804,-0.995320,28.252
82482704700,205,1280,960,0.079385,0.082285,0.000504,-0.085157,0.025014,0.032850,-0.995512,28.267
82524198100,206,1280,960,0.079767,0.081962,0.001067,-0.086090,0.021908,0.031264,-0.995556,28.702
82565924700,207,1280,960,0.080439,0.081493,0.001476,-0.087405,0.018562,0.029052,-0.995576,28.610
82608000700,208,1280,960,0.081213,0.081079,0.001825,-0.089173,0.015042,0.027153,-0.995533,28.275
82649320700,209,1280,960,0.082054,0.080927,0.001917,-0.089669,0.012467,0.025947,-0.995556,31.494
82705581700,210,1280,960,0.082927,0.080616,0.001597,-0.091016,0.010285,0.025081,-0.995481,28.450
82747466100,211,1280,960,0.084034,0.080521,0.000827,-0.091581,0.009173,0.024870,-0.995445,28.214
82789581200,212,1280,960,0.084939,0.080314,0.000079,-0.092366,0.008708,0.026089,-0.995345,28.542
82831443900,213,1280,960,0.085832,0.080095,0.000120,-0.092395,0.007918,0.028365,-0.995287,28.816
82873515900,214,1280,960,0.086567,0.079547,0.000184,-0.093815,0.005381,0.031403,-0.995080,28.427
82915795400,215,1280,960,0.087274,0.078719,0.000252,-0.097261,0.001756,0.033489,-0.994694,28.900
