timestamp_ns,frame_index,width,height,camera_pos_x,camera_pos_y,camera_pos_z,camera_rot_qx,camera_rot_qy,camera_rot_qz,camera_rot_qw,capture_latency_ms
46593162700,29,1280,960,0.073754,0.031643,-0.122267,-0.063118,-0.042738,0.017285,-0.996941,29.305
46637085300,30,1280,960,0.074969,0.031119,-0.121898,-0.066074,-0.051225,0.016327,-0.996365,28.900
46679526300,31,1280,960,0.076248,0.030994,-0.120827,-0.067667,-0.057647,0.015264,-0.995924,28.893
46722209700,32,1280,960,0.077511,0.030968,-0.120122,-0.068912,-0.062647,0.014940,-0.995542,28.816
46764143000,33,1280,960,0.078923,0.031116,-0.119029,-0.068938,-0.067246,0.014617,-0.995245,28.984
46806533500,34,1280,960,0.080433,0.031028,-0.117704,-0.070007,-0.070950,0.014357,-0.994917,30.930
46850368700,35,1280,960,0.081891,0.030885,-0.116656,-0.071690,-0.075048,0.016036,-0.994470,29.869
46902163300,36,1280,960,0.083734,0.030281,-0.114701,-0.073704,-0.080335,0.018181,-0.993873,29.579
46946244300,37,1280,960,0.084981,0.029565,-0.113421,-0.076906,-0.084116,0.018751,-0.993307,30.251
46990173100,38,1280,960,0.086241,0.028686,-0.112330,-0.081902,-0.087865,0.017931,-0.992598,31.464
47035077300,39,1280,960,0.086790,0.028109,-0.111337,-0.083636,-0.089072,0.017933,-0.992346,29.312
47079572300,40,1280,960,0.087186,0.027841,-0.110812,-0.084055,-0.089373,0.018241,-0.992277,28.465
47122003800,41,1280,960,0.087271,0.027755,-0.110649,-0.084218,-0.089217,0.018880,-0.992266,29.076
47165066200,42,1280,960,0.087071,0.027778,-0.110317,-0.082945,-0.088763,0.020385,-0.992384,28.763
47214061700,43,1280,960,0.086697,0.028117,-0.110626,-0.081073,-0.088140,0.021605,-0.992568,29.213
47257642000,44,1280,960,0.086072,0.028451,-0.110973,-0.079148,-0.086776,0.021856,-0.992838,29.686
47301665100,45,1280,960,0.085500,0.028634,-0.110999,-0.078440,-0.086282,0.022745,-0.992918,29.037
47344919100,46,1280,960,0.084918,0.028869,-0.111194,-0.077658,-0.085417,0.022332,-0.993063,29.106
47387607800,47,1280,960,0.084415,0.028976,-0.110935,-0.076809,-0.084889,0.022536,-0.993170,29.427
47430339200,48,1280,960,0.083750,0.029048,-0.110956,-0.076269,-0.084276,0.022138,-0.993273,30.388
47476241600,49,1280,960,0.083178,0.029165,-0.110873,-0.076005,-0.084358,0.021705,-0.993296,30.243
47520707600,50,1280,960,0.082518,0.029173,-0.110380,-0.075889,-0.084928,0.020468,-0.993282,29.556
47564030400,51,1280,960,0.081974,0.029072,-0.110339,-0.076916,-0.084674,0.019019,-0.993254,29.259
47606804700,52,1280,960,0.081435,0.029054,-0.110211,-0.077039,-0.083327,0.017778,-0.993381,29.289
47650226500,53,1280,960,0.081109,0.029094,-0.109844,-0.076037,-0.081236,0.017392,-0.993638,29.549
47693876900,54,1280,960,0.080685,0.029078,-0.109873,-0.076336,-0.079172,0.017755,-0.993775,30.968
47738469800,55,1280,960,0.080458,0.029046,-0.110133,-0.076286,-0.077819,0.018619,-0.993870,29.617
47784093500,56,1280,960,0.080269,0.029150,-0.110487,-0.075577,-0.077106,0.019236,-0.993968,29.190
47827142300,57,1280,960,0.080226,0.029193,-0.110587,-0.075119,-0.077000,0.019003,-0.994016,28.389
47869321200,58,1280,960,0.080267,0.029053,-0.110943,-0.075257,-0.077240,0.018740,-0.993992,29.205
47912440000,59,1280,960,0.080320,0.028887,-0.111284,-0.075620,-0.078199,0.018813,-0.993888,28.976
47954596400,60,1280,960,0.080459,0.028673,-0.111809,-0.075823,-0.079051,0.018373,-0.993813,29.160
47997498200,61,1280,960,0.080628,0.028293,-0.112457,-0.076178,-0.079683,0.018676,-0.993730,29.747
48042672100,62,1280,960,0.080684,0.028059,-0.113104,-0.076309,-0.080044,0.018222,-0.993699,29.915
48086075800,63,1280,960,0.080683,0.028066,-0.113559,-0.075831,-0.079553,0.017436,-0.993789,30.083
48129761400,64,1280,960,0.080693,0.028101,-0.114083,-0.075249,-0.078583,0.017225,-0.993914,29.648
48172847900,65,1280,960,0.080782,0.028109,-0.114389,-0.074934,-0.078765,0.017804,-0.993914,29.961
48217124200,66,1280,960,0.080836,0.028280,-0.114484,-0.074252,-0.079372,0.017866,-0.993915,29.640
48262455400,67,1280,960,0.080901,0.028393,-0.114589,-0.074143,-0.080358,0.017964,-0.993842,30.434
48310032200,68,1280,960,0.081096,0.028466,-0.114567,-0.073170,-0.081474,0.017522,-0.993832,29.762
48355093200,69,1280,960,0.081123,0.028333,-0.114555,-0.073688,-0.081056,0.016752,-0.993841,29.381
48397885900,70,1280,960,0.081006,0.028186,-0.114644,-0.074429,-0.080887,0.017066,-0.993794,29.121
48441009300,71,1280,960,0.081022,0.028029,-0.114639,-0.074455,-0.081090,0.017948,-0.993760,29.289
48483694100,72,1280,960,0.081209,0.027933,-0.114736,-0.074667,-0.082524,0.018906,-0.993608,29.640
48526521400,73,1280,960,0.081446,0.028039,-0.114806,-0.074523,-0.084584,0.018794,-0.993448,29.335
48569054500,74,1280,960,0.081761,0.028235,-0.115033,-0.074468,-0.086947,0.017748,-0.993267,29.282
48613988200,75,1280,960,0.082004,0.028486,-0.115255,-0.073684,-0.089118,0.016810,-0.993150,29.808
48657902300,76,1280,960,0.082284,0.028933,-0.115570,-0.072275,-0.091755,0.016772,-0.993014,30.045
48701965400,77,1280,960,0.082359,0.029454,-0.115936,-0.070948,-0.094139,0.017889,-0.992867,29.076
48745190800,78,1280,960,0.082601,0.030144,-0.115864,-0.068472,-0.097195,0.017904,-0.992746,29.373
48788696800,79,1280,960,0.082813,0.030726,-0.115497,-0.066611,-0.100358,0.017911,-0.992558,29.030
48831685200,80,1280,960,0.082993,0.030967,-0.115026,-0.066049,-0.103781,0.017460,-0.992251,29.633
48876782500,81,1280,960,0.083079,0.031060,-0.114519,-0.066229,-0.107074,0.016813,-0.991900,30.808
48922752000,82,1280,960,0.083035,0.030836,-0.114268,-0.068106,-0.110732,0.016082,-0.991384,29.869
48966574800,83,1280,960,0.083033,0.030546,-0.114366,-0.068755,-0.113709,0.015258,-0.991015,29.221
49008720600,84,1280,960,0.083040,0.030322,-0.114741,-0.069368,-0.116921,0.013382,-0.990625,29.663
49052036000,85,1280,960,0.082920,0.030019,-0.115382,-0.069757,-0.121264,0.012397,-0.990089,28.908
49094605400,86,1280,960,0.082950,0.030067,-0.116005,-0.068903,-0.125933,0.010951,-0.989582,29.152
49137585300,87,1280,960,0.082994,0.030167,-0.116839,-0.069018,-0.131064,0.011037,-0.988907,31.586
49183898700,88,1280,960,0.083356,0.030207,-0.117482,-0.068463,-0.137282,0.010996,-0.988102,29.205
49226568500,89,1280,960,0.083903,0.029966,-0.118352,-0.070134,-0.146711,0.011744,-0.986620,30.624
49271022300,90,1280,960,0.084377,0.029037,-0.119145,-0.073865,-0.154597,0.013131,-0.985125,29.724
49314630600,91,1280,960,0.084784,0.028154,-0.119310,-0.075990,-0.162346,0.013699,-0.983708,29.343
49357412200,92,1280,960,0.085391,0.027329,-0.119941,-0.079562,-0.169628,0.014209,-0.982189,28.778
49400065900,93,1280,960,0.086140,0.026721,-0.120451,-0.081722,-0.176307,0.014945,-0.980823,28.709
49455272500,94,1280,960,0.087306,0.026184,-0.121056,-0.084337,-0.183695,0.015297,-0.979239,30.624
49499920500,95,1280,960,0.087988,0.025951,-0.121235,-0.085248,-0.187489,0.015134,-0.978443,29.800
49545468900,96,1280,960,0.088577,0.025330,-0.121262,-0.086981,-0.190491,0.015347,-0.977708,31.273
49591328200,97,1280,960,0.088936,0.025009,-0.121116,-0.087731,-0.191953,0.016398,-0.977337,29.411
49634874600,98,1280,960,0.089348,0.024740,-0.121130,-0.089094,-0.192824,0.015912,-0.977051,29.541
49677929300,99,1280,960,0.090023,0.024461,-0.121185,-0.089422,-0.193511,0.016034,-0.976883,29.083
49720926400,100,1280,960,0.090465,0.024048,-0.121216,-0.090902,-0.194184,0.016213,-0.976610,29.045
49765137500,101,1280,960,0.090869,0.023695,-0.121102,-0.091816,-0.194398,0.016973,-0.976469,31.189
49809349300,102,1280,960,0.091212,0.023472,-0.120600,-0.092263,-0.194390,0.019475,-0.976382,31.357
49854524700,103,1280,960,0.091436,0.023481,-0.120113,-0.091917,-0.193608,0.021037,-0.976537,29.678
49898115300,104,1280,960,0.091569,0.023472,-0.119938,-0.092792,-0.193602,0.022331,-0.976427,29.625
49942865300,105,1280,960,0.091646,0.023556,-0.119682,-0.092648,-0.193857,0.023129,-0.976371,29.099
49985908800,106,1280,960,0.091559,0.023505,-0.119365,-0.092817,-0.194380,0.023274,-0.976248,29.106
50029829100,107,1280,960,0.091340,0.023317,-0.119193,-0.093100,-0.194444,0.022246,-0.976232,31.136
50074391400,108,1280,960,0.090859,0.022904,-0.119057,-0.094271,-0.193479,0.021233,-0.976334,30.037
50119023900,109,1280,960,0.090353,0.022743,-0.118884,-0.094751,-0.191665,0.021415,-0.976641,30.792
50163782000,110,1280,960,0.089979,0.022933,-0.118905,-0.094906,-0.190065,0.022333,-0.976918,29.518
50206473100,111,1280,960,0.089534,0.023065,-0.118698,-0.094075,-0.189165,0.022468,-0.977170,29.114
50248414900,112,1280,960,0.089210,0.023126,-0.118514,-0.093848,-0.188937,0.022000,-0.977247,29.396
50292494200,113,1280,960,0.088929,0.023035,-0.118426,-0.094328,-0.189118,0.021684,-0.977173,30.403
50336707100,114,1280,960,0.088671,0.022862,-0.118419,-0.094952,-0.189392,0.020569,-0.977083,31.372
50382738000,115,1280,960,0.088614,0.022912,-0.118647,-0.095513,-0.188797,0.019299,-0.977170,29.419
50425992900,116,1280,960,0.088411,0.022924,-0.118945,-0.095939,-0.188140,0.019093,-0.977259,29.243
50469339300,117,1280,960,0.088093,0.023054,-0.119068,-0.095543,-0.187632,0.018707,-0.977403,29.266
50512533700,118,1280,960,0.087899,0.023273,-0.119211,-0.094396,-0.187334,0.018433,-0.977576,29.869
50557306400,119,1280,960,0.087914,0.023421,-0.119385,-0.094106,-0.187258,0.018023,-0.977627,30.502
50601570400,120,1280,960,0.087933,0.023403,-0.119723,-0.094008,-0.187453,0.017455,-0.977609,30.495
50645370400,121,1280,960,0.087966,0.023326,-0.119912,-0.094220,-0.187715,0.017351,-0.977540,29.335
50688120400,122,1280,960,0.088140,0.023265,-0.120249,-0.094334,-0.187991,0.017188,-0.977479,29.358
50730639300,123,1280,960,0.088337,0.023325,-0.120504,-0.093971,-0.187830,0.016951,-0.977549,29.800
50774162300,124,1280,960,0.088490,0.023535,-0.120502,-0.092863,-0.187142,0.016932,-0.977787,29.396
50817716700,125,1280,960,0.088666,0.023801,-0.120338,-0.091903,-0.186410,0.017267,-0.978012,30.006
50863037700,126,1280,960,0.088794,0.024083,-0.120026,-0.091287,-0.185671,0.017452,-0.978207,30.327
50907233600,127,1280,960,0.088910,0.024372,-0.119489,-0.090850,-0.185224,0.017821,-0.978325,30.609
50951427900,128,1280,960,0.089057,0.024443,-0.118953,-0.090591,-0.185158,0.017390,-0.978370,29.266
50994687300,129,1280,960,0.089187,0.024280,-0.118506,-0.091299,-0.185231,0.016946,-0.978298,29.884
51038314400,130,1280,960,0.089371,0.023995,-0.118234,-0.092600,-0.185489,0.016409,-0.978136,29.228
51081638600,131,1280,960,0.089518,0.023635,-0.118156,-0.093937,-0.185884,0.016108,-0.977938,29.099
51128731200,132,1280,960,0.089706,0.023283,-0.118255,-0.094944,-0.186281,0.015736,-0.977772,31.517
51174271900,133,1280,960,0.089862,0.023251,-0.118525,-0.095056,-0.186379,0.015375,-0.977748,28.969
51216693100,134,1280,960,0.090044,0.023536,-0.118665,-0.093623,-0.186161,0.015291,-0.977929,29.938
51261326000,135,1280,960,0.090097,0.023853,-0.118764,-0.092095,-0.186059,0.015855,-0.978084,29.648
51305200300,136,1280,960,0.090258,0.024439,-0.118705,-0.089067,-0.186013,0.015635,-0.978377,29.091
51347919200,137,1280,960,0.090574,0.024963,-0.118793,-0.087115,-0.186550,0.015531,-0.978452,29.388
51391285800,138,1280,960,0.090970,0.025183,-0.118961,-0.086400,-0.187605,0.015988,-0.978307,29.922
51436128400,139,1280,960,0.091826,0.025603,-0.118853,-0.084477,-0.189391,0.015847,-0.978133,29.434
51480302900,140,1280,960,0.092686,0.026143,-0.118866,-0.081845,-0.191815,0.015276,-0.977893,29.037
51523363100,141,1280,960,0.093685,0.026811,-0.119240,-0.078717,-0.195431,0.014065,-0.977452,29.297
51566767900,142,1280,960,0.094375,0.027208,-0.119736,-0.077577,-0.197890,0.013241,-0.977060,28.732
51608460600,143,1280,960,0.094939,0.027528,-0.120121,-0.076092,-0.199015,0.013371,-0.976946,29.991
51652348600,144,1280,960,0.095099,0.027596,-0.120603,-0.075742,-0.198195,0.014238,-0.977128,29.404
51699240800,145,1280,960,0.095093,0.027794,-0.121153,-0.074822,-0.196095,0.015770,-0.977599,29.793
51752533900,146,1280,960,0.095056,0.028280,-0.121832,-0.072618,-0.194052,0.016616,-0.978159,31.151
51796705000,147,1280,960,0.095068,0.029005,-0.122392,-0.069391,-0.192628,0.015831,-0.978687,30.067
51840474100,148,1280,960,0.094941,0.029577,-0.122577,-0.066987,-0.191924,0.015313,-0.979001,29.083
51883060800,149,1280,960,0.094992,0.030180,-0.122786,-0.064357,-0.191497,0.014954,-0.979267,29.388
51925971900,150,1280,960,0.095075,0.030924,-0.122805,-0.060613,-0.190903,0.014152,-0.979634,29.259
51968174500,151,1280,960,0.095191,0.031609,-0.123150,-0.057914,-0.190485,0.013469,-0.979888,28.633
52011349700,152,1280,960,0.095137,0.031971,-0.123335,-0.056108,-0.190082,0.012576,-0.980083,29.259
52053982500,153,1280,960,0.094963,0.032429,-0.123457,-0.054002,-0.189619,0.011683,-0.980302,29.243
52096189700,154,1280,960,0.094745,0.032914,-0.123756,-0.051616,-0.189650,0.011387,-0.980428,29.305
52138898800,155,1280,960,0.094611,0.033734,-0.124390,-0.047807,-0.189437,0.010803,-0.980669,29.213
52181916500,156,1280,960,0.094200,0.034868,-0.125036,-0.042732,-0.188189,0.010523,-0.981146,30.136
52225405400,157,1280,960,0.093446,0.036449,-0.125497,-0.034669,-0.184806,0.010088,-0.982112,29.358
52268139300,158,1280,960,0.091883,0.039202,-0.126257,-0.021274,-0.177659,0.010060,-0.983811,31.151
52311771700,159,1280,960,0.090447,0.041178,-0.127182,-0.011860,-0.170645,0.010486,-0.985205,29.694
52354681000,160,1280,960,0.088889,0.043262,-0.128115,-0.001537,-0.163947,0.010280,-0.986414,29.472
52397984500,161,1280,960,0.087422,0.045315,-0.129084,0.009355,-0.157458,0.011048,-0.987420,28.618
52441081000,162,1280,960,0.086067,0.047631,-0.130211,0.020559,-0.151194,0.011607,-0.988222,28.519
52482963200,163,1280,960,0.084831,0.049830,-0.131537,0.031146,-0.146341,0.011924,-0.988672,29.289
52525967100,164,1280,960,0.083584,0.051814,-0.132928,0.041530,-0.142444,0.011454,-0.988865,28.923
52569899700,165,1280,960,0.082470,0.053294,-0.134511,0.049697,-0.139582,0.011577,-0.988895,30.266
52614155900,166,1280,960,0.081599,0.055032,-0.135950,0.058922,-0.137181,0.010991,-0.988731,29.930
52658009200,167,1280,960,0.080409,0.057238,-0.137871,0.070960,-0.133177,0.010219,-0.988496,29.976
52702925300,168,1280,960,0.079350,0.058438,-0.139188,0.078339,-0.129714,0.010525,-0.988396,28.687
52745073600,169,1280,960,0.078307,0.059702,-0.140301,0.085584,-0.125207,0.010454,-0.988377,29.617
52788522700,170,1280,960,0.077166,0.060674,-0.141247,0.090789,-0.120002,0.010913,-0.988554,28.847
52832728000,171,1280,960,0.076023,0.061201,-0.142074,0.093747,-0.114923,0.011093,-0.988879,29.343
52875195100,172,1280,960,0.074792,0.061405,-0.142779,0.095510,-0.109832,0.010813,-0.989292,29.205
52918476300,173,1280,960,0.073668,0.061435,-0.143208,0.095558,-0.104982,0.010625,-0.989816,30.350
52962586100,174,1280,960,0.072102,0.061201,-0.143637,0.094506,-0.098938,0.009982,-0.990545,30.029
53006116300,175,1280,960,0.070986,0.060742,-0.143597,0.091985,-0.094619,0.010093,-0.991203,29.305
53049105400,176,1280,960,0.069724,0.059283,-0.143492,0.085114,-0.090407,0.012182,-0.992186,29.511
53092011500,177,1280,960,0.068349,0.056327,-0.143588,0.069685,-0.084405,0.015161,-0.993876,28.839
53136688100,178,1280,960,0.066987,0.052109,-0.143560,0.047175,-0.077216,0.017567,-0.995743,29.457
53180238000,179,1280,960,0.065961,0.049018,-0.142617,0.029836,-0.072133,0.019910,-0.996750,29.266
53223289100,180,1280,960,0.065596,0.047344,-0.141024,0.022371,-0.071338,0.019678,-0.997007,29.579
53266245700,181,1280,960,0.065743,0.045823,-0.139821,0.013865,-0.072159,0.020023,-0.997096,30.052
53309458600,182,1280,960,0.066091,0.043526,-0.138334,0.000051,-0.074223,0.019840,-0.997044,30.617
53353164900,183,1280,960,0.066420,0.042004,-0.136954,-0.008195,-0.075477,0.021022,-0.996892,29.465
53399569200,184,1280,960,0.066818,0.040503,-0.135450,-0.015230,-0.076657,0.021670,-0.996706,28.641
53441223100,185,1280,960,0.067596,0.039553,-0.133790,-0.020493,-0.078984,0.021615,-0.996431,28.702
53483056300,186,1280,960,0.068582,0.038746,-0.132338,-0.024609,-0.082055,0.020169,-0.996120,28.397
53524643200,187,1280,960,0.069492,0.038183,-0.131788,-0.028131,-0.085066,0.018816,-0.995800,28.679
53566509700,188,1280,960,0.070221,0.037773,-0.130980,-0.030200,-0.087141,0.017503,-0.995584,28.610
53608049500,189,1280,960,0.070652,0.037555,-0.130411,-0.030978,-0.087871,0.017785,-0.995491,29.472
53650550200,190,1280,960,0.070538,0.037927,-0.130298,-0.029089,-0.087171,0.018160,-0.995603,28.786
53694623800,191,1280,960,0.070384,0.039260,-0.130238,-0.023086,-0.085316,0.018598,-0.995913,30.022
53738329700,192,1280,960,0.070035,0.042270,-0.130240,-0.008038,-0.081248,0.019602,-0.996469,30.075
53782174400,193,1280,960,0.068976,0.050489,-0.130240,0.032920,-0.070993,0.020638,-0.996720,29.594
53825091200,194,1280,960,0.067477,0.055681,-0.131558,0.063325,-0.061230,0.020421,-0.995904,28.641
53867378000,195,1280,960,0.065906,0.060296,-0.133278,0.086869,-0.051180,0.022396,-0.994652,29.327
53909749700,196,1280,960,0.064749,0.064162,-0.135344,0.108007,-0.041781,0.021765,-0.993033,29.518
53952757200,197,1280,960,0.063525,0.067416,-0.137645,0.126404,-0.034736,0.021643,-0.991134,29.236
53997928800,198,1280,960,0.062390,0.069773,-0.140005,0.140830,-0.029336,0.021774,-0.989359,28.168
54040137200,199,1280,960,0.061515,0.071356,-0.142504,0.149389,-0.024621,0.021378,-0.988241,28.282
54081569000,200,1280,960,0.060688,0.072539,-0.144568,0.156917,-0.020756,0.020421,-0.987183,28.664
54123478200,201,1280,960,0.059888,0.073313,-0.146380,0.162466,-0.017204,0.019976,-0.986362,28.931
54165517500,202,1280,960,0.059022,0.073972,-0.147692,0.165517,-0.013563,0.020059,-0.985910,28.931
54207703700,203,1280,960,0.058246,0.074474,-0.148834,0.168205,-0.009793,0.020085,-0.985499,29.114
54249328300,204,1280,960,0.057533,0.074573,-0.149586,0.169410,-0.006284,0.020036,-0.985322,28.770
54297984000,205,1280,960,0.056819,0.074918,-0.150055,0.171195,-0.003415,0.019853,-0.985031,30.075
54342204200,206,1280,960,0.055875,0.075273,-0.150313,0.172637,-0.000273,0.019224,-0.984798,28.526
54383970200,207,1280,960,0.055245,0.075308,-0.150235,0.172826,0.001700,0.018525,-0.984777,28.679
54426370300,208,1280,960,0.054678,0.074976,-0.150180,0.170446,0.002957,0.018278,-0.985193,28.511
54468344500,209,1280,960,0.054112,0.073863,-0.149783,0.164591,0.003506,0.017107,-0.986207,28.366
54509823600,210,1280,960,0.053709,0.070818,-0.149788,0.150512,0.004283,0.015981,-0.988470,28.122
54551506600,211,1280,960,0.053228,0.065862,-0.150179,0.122977,0.005885,0.014464,-0.992287,29.678
54594530600,212,1280,960,0.052681,0.059771,-0.150766,0.090156,0.007789,0.012887,-0.995814,28.923
54636862600,213,1280,960,0.052045,0.053802,-0.150917,0.057756,0.010070,0.012022,-0.998208,28.870
54679730600,214,1280,960,0.051566,0.050647,-0.150127,0.040486,0.011600,0.011773,-0.999043,28.969
54722840400,215,1280,960,0.051073,0.048761,-0.148863,0.030551,0.013102,0.011038,-0.999386,29.060
54765791800,216,1280,960,0.050713,0.047370,-0.147349,0.022508,0.014262,0.010135,-0.999594,30.258
54808866000,217,1280,960,0.050438,0.045849,-0.145651,0.014085,0.014813,0.009945,-0.999742,29.770
54853916200,218,1280,960,0.050478,0.043827,-0.143375,0.001922,0.014869,0.009235,-0.999845,28.725
54896739800,219,1280,960,0.050792,0.042305,-0.141407,-0.007439,0.013173,0.009401,-0.999841,29.564
54940441000,220,1280,960,0.051397,0.040791,-0.138924,-0.015545,0.010842,0.008898,-0.999781,29.236
54983611500,221,1280,960,0.052218,0.039241,-0.136456,-0.023466,0.007005,0.008689,-0.999662,29.350
55027250400,222,1280,960,0.053251,0.037613,-0.134311,-0.032102,0.002373,0.008794,-0.999443,28.343
55068775800,223,1280,960,0.054375,0.036163,-0.132720,-0.039461,-0.002544,0.009315,-0.999175,28.893
55111156700,224,1280,960,0.055453,0.035085,-0.130950,-0.045022,-0.007206,0.009790,-0.998912,31.105
55155494000,225,1280,960,0.056176,0.035001,-0.129162,-0.045500,-0.010084,0.011666,-0.998845,29.495
55197933700,226,1280,960,0.056435,0.035035,-0.127973,-0.044264,-0.010044,0.014950,-0.998858,29.518
55240797400,227,1280,960,0.056139,0.035108,-0.127160,-0.044842,-0.008287,0.017968,-0.998798,29.709
55283168400,228,1280,960,0.055481,0.035490,-0.127031,-0.042453,-0.005793,0.018920,-0.998903,29.808
55326524400,229,1280,960,0.054605,0.035956,-0.127389,-0.041350,-0.004614,0.019189,-0.998950,28.320
55367850700,230,1280,960,0.053989,0.035909,-0.127840,-0.041113,-0.004457,0.017759,-0.998987,29.610
55413199200,231,1280,960,0.053321,0.035979,-0.128092,-0.040169,-0.004796,0.016808,-0.999040,29.205
55456910300,232,1280,960,0.052585,0.036704,-0.128125,-0.036509,-0.004736,0.017069,-0.999176,29.770
55500807600,233,1280,960,0.052049,0.037507,-0.128340,-0.031919,-0.004729,0.016923,-0.999336,30.449
55545042500,234,1280,960,0.051868,0.038325,-0.128585,-0.029153,-0.005487,0.016888,-0.999417,31.136
55589699800,235,1280,960,0.051878,0.038764,-0.128897,-0.027301,-0.007659,0.016282,-0.999465,29.701
55633240700,236,1280,960,0.052120,0.038854,-0.128998,-0.026761,-0.009375,0.015696,-0.999475,29.427
55675795100,237,1280,960,0.052454,0.038929,-0.128733,-0.026312,-0.010683,0.015150,-0.999482,28.610
55719274700,238,1280,960,0.052790,0.038956,-0.128627,-0.026362,-0.011486,0.014752,-0.999478,29.129
55761635200,239,1280,960,0.053081,0.038953,-0.128643,-0.026757,-0.011951,0.015103,-0.999457,28.572
55803241800,240,1280,960,0.053421,0.039405,-0.128469,-0.025400,-0.012057,0.015368,-0.999487,28.580
55845066900,241,1280,960,0.053475,0.040023,-0.128429,-0.022630,-0.012450,0.015778,-0.999542,29.251
55887954000,242,1280,960,0.053197,0.040881,-0.128641,-0.018431,-0.012622,0.015266,-0.999634,29.732
55930653900,243,1280,960,0.052688,0.041353,-0.128890,-0.015446,-0.012509,0.014640,-0.999695,31.807
55977378500,244,1280,960,0.052007,0.041630,-0.129394,-0.014119,-0.012416,0.014062,-0.999724,29.610
56021243700,245,1280,960,0.051533,0.041590,-0.129699,-0.014148,-0.012393,0.013503,-0.999732,29.427
56063841900,246,1280,960,0.051075,0.041505,-0.130007,-0.014382,-0.012321,0.012816,-0.999739,29.114
56106849600,247,1280,960,0.050643,0.041510,-0.130342,-0.014244,-0.011900,0.012160,-0.999754,28.770
56149188200,248,1280,960,0.050331,0.041240,-0.130786,-0.014343,-0.011710,0.011651,-0.999761,28.862
56191505700,249,1280,960,0.050079,0.041323,-0.131041,-0.013916,-0.011434,0.011402,-0.999773,29.091
56233703900,250,1280,960,0.049994,0.041444,-0.131074,-0.013349,-0.011014,0.010372,-0.999797,30.670
56277798600,251,1280,960,0.049966,0.041265,-0.131251,-0.013822,-0.011152,0.010341,-0.999789,29.419
