timestamp_ns,head_pos_x,head_pos_y,head_pos_z,head_rot_qx,head_rot_qy,head_rot_qz,head_rot_qw
47243932600,0.086697,0.028117,-0.110626,-0.081073,-0.088140,0.021605,-0.992568
47288001900,0.086072,0.028451,-0.110973,-0.079148,-0.086776,0.021856,-0.992838
47331375900,0.085500,0.028634,-0.110999,-0.078440,-0.086282,0.022745,-0.992918
47374693600,0.084918,0.028869,-0.111194,-0.077658,-0.085417,0.022332,-0.993063
47417754300,0.084415,0.028976,-0.110935,-0.076809,-0.084889,0.022536,-0.993170
47461404500,0.083750,0.029048,-0.110956,-0.076269,-0.084276,0.022138,-0.993273
47507153600,0.083178,0.029165,-0.110873,-0.076005,-0.084358,0.021705,-0.993296
47550963900,0.082518,0.029173,-0.110380,-0.075889,-0.084928,0.020468,-0.993282
47593976100,0.081974,0.029072,-0.110339,-0.076916,-0.084674,0.019019,-0.993254
47636747600,0.081435,0.029054,-0.110211,-0.077039,-0.083327,0.017778,-0.993381
47680445000,0.081109,0.029094,-0.109844,-0.076037,-0.081236,0.017392,-0.993638
47725519400,0.080685,0.029078,-0.109873,-0.076336,-0.079172,0.017755,-0.993775
47770447700,0.080458,0.029046,-0.110133,-0.076286,-0.077819,0.018619,-0.993870
47813990200,0.080269,0.029150,-0.110487,-0.075577,-0.077106,0.019236,-0.993968
47856278400,0.080226,0.029193,-0.110587,-0.075119,-0.077000,0.019003,-0.994016
47899392100,0.080267,0.029053,-0.110943,-0.075257,-0.077240,0.018740,-0.993992
47942060600,0.080320,0.028887,-0.111284,-0.075620,-0.078199,0.018813,-0.993888
47984411700,0.080459,0.028673,-0.111809,-0.075823,-0.079051,0.018373,-0.993813
48027913600,0.080628,0.028293,-0.112457,-0.076178,-0.079683,0.018676,-0.993730
48073281000,0.080684,0.028059,-0.113104,-0.076309,-0.080044,0.018222,-0.993699
48116915600,0.080683,0.028066,-0.113559,-0.075831,-0.079553,0.017436,-0.993789
48160090800,0.080693,0.028101,-0.114083,-0.075249,-0.078583,0.017225,-0.993914
48203511100,0.080782,0.028109,-0.114389,-0.074934,-0.078765,0.017804,-0.993914
48247438500,0.080836,0.028280,-0.114484,-0.074252,-0.079372,0.017866,-0.993915
48293537900,0.080901,0.028393,-0.114589,-0.074143,-0.080358,0.017964,-0.993842
48340451800,0.081096,0.028466,-0.114567,-0.073170,-0.081474,0.017522,-0.993832
48385131700,0.081123,0.028333,-0.114555,-0.073688,-0.081056,0.016752,-0.993841
48427662100,0.081006,0.028186,-0.114644,-0.074429,-0.080887,0.017066,-0.993794
48470980000,0.081022,0.028029,-0.114639,-0.074455,-0.081090,0.017948,-0.993760
48514027500,0.081209,0.027933,-0.114736,-0.074667,-0.082524,0.018906,-0.993608
48556515900,0.081446,0.028039,-0.114806,-0.074523,-0.084584,0.018794,-0.993448
48600635700,0.081761,0.028235,-0.115033,-0.074468,-0.086947,0.017748,-0.993267
48644460000,0.082004,0.028486,-0.115255,-0.073684,-0.089118,0.016810,-0.993150
48688643100,0.082284,0.028933,-0.115570,-0.072275,-0.091755,0.016772,-0.993014
48731822600,0.082359,0.029454,-0.115936,-0.070948,-0.094139,0.017889,-0.992867
48775250100,0.082601,0.030144,-0.115864,-0.068472,-0.097195,0.017904,-0.992746
48818379700,0.082813,0.030726,-0.115497,-0.066611,-0.100358,0.017911,-0.992558
48862059800,0.082993,0.030967,-0.115026,-0.066049,-0.103781,0.017460,-0.992251
48908294400,0.083079,0.031060,-0.114519,-0.066229,-0.107074,0.016813,-0.991900
48953307800,0.083035,0.030836,-0.114268,-0.068106,-0.110732,0.016082,-0.991384
48996451600,0.083033,0.030546,-0.114366,-0.068755,-0.113709,0.015258,-0.991015
49039077600,0.083040,0.030322,-0.114741,-0.069368,-0.116921,0.013382,-0.990625
49081590100,0.082920,0.030019,-0.115382,-0.069757,-0.121264,0.012397,-0.990089
49124404900,0.082950,0.030067,-0.116005,-0.068903,-0.125933,0.010951,-0.989582
49169904100,0.082994,0.030167,-0.116839,-0.069018,-0.131064,0.011037,-0.988907
49213844000,0.083356,0.030207,-0.117482,-0.068463,-0.137282,0.010996,-0.988102
49257853200,0.083903,0.029966,-0.118352,-0.070134,-0.146711,0.011744,-0.986620
49301443100,0.084377,0.029037,-0.119145,-0.073865,-0.154597,0.013131,-0.985125
49344621100,0.084784,0.028154,-0.119310,-0.075990,-0.162346,0.013699,-0.983708
49386841600,0.085391,0.027329,-0.119941,-0.079562,-0.169628,0.014209,-0.982189
49429486700,0.086140,0.026721,-0.120451,-0.081722,-0.176307,0.014945,-0.980823
49486571000,0.087306,0.026184,-0.121056,-0.084337,-0.183695,0.015297,-0.979239
49530427300,0.087988,0.025951,-0.121235,-0.085248,-0.187489,0.015134,-0.978443
49577399100,0.088577,0.025330,-0.121262,-0.086981,-0.190491,0.015347,-0.977708
49621543300,0.088936,0.025009,-0.121116,-0.087731,-0.191953,0.016398,-0.977337
49665065800,0.089348,0.024740,-0.121130,-0.089094,-0.192824,0.015912,-0.977051
49707661400,0.090023,0.024461,-0.121185,-0.089422,-0.193511,0.016034,-0.976883
49752014900,0.090465,0.024048,-0.121216,-0.090902,-0.194184,0.016213,-0.976610
49797001000,0.090869,0.023695,-0.121102,-0.091816,-0.194398,0.016973,-0.976469
49841357200,0.091212,0.023472,-0.120600,-0.092263,-0.194390,0.019475,-0.976382
49884933700,0.091436,0.023481,-0.120113,-0.091917,-0.193608,0.021037,-0.976537
49928383500,0.091569,0.023472,-0.119938,-0.092792,-0.193602,0.022331,-0.976427
49972664800,0.091646,0.023556,-0.119682,-0.092648,-0.193857,0.023129,-0.976371
50017307200,0.091559,0.023505,-0.119365,-0.092817,-0.194380,0.023274,-0.976248
50061742200,0.091340,0.023317,-0.119193,-0.093100,-0.194444,0.022246,-0.976232
50105083900,0.090859,0.022904,-0.119057,-0.094271,-0.193479,0.021233,-0.976334
50150485100,0.090353,0.022743,-0.118884,-0.094751,-0.191665,0.021415,-0.976641
50193991300,0.089979,0.022933,-0.118905,-0.094906,-0.190065,0.022333,-0.976918
50236306200,0.089534,0.023065,-0.118698,-0.094075,-0.189165,0.022468,-0.977170
50278463500,0.089210,0.023126,-0.118514,-0.093848,-0.188937,0.022000,-0.977247
50323559100,0.088929,0.023035,-0.118426,-0.094328,-0.189118,0.021684,-0.977173
50368738300,0.088671,0.022862,-0.118419,-0.094952,-0.189392,0.020569,-0.977083
50413044100,0.088614,0.022912,-0.118647,-0.095513,-0.188797,0.019299,-0.977170
50456052200,0.088411,0.022924,-0.118945,-0.095939,-0.188140,0.019093,-0.977259
50499372500,0.088093,0.023054,-0.119068,-0.095543,-0.187632,0.018707,-0.977403
50543121500,0.087899,0.023273,-0.119211,-0.094396,-0.187334,0.018433,-0.977576
50588512200,0.087914,0.023421,-0.119385,-0.094106,-0.187258,0.018023,-0.977627
50632829700,0.087933,0.023403,-0.119723,-0.094008,-0.187453,0.017455,-0.977609
50675377000,0.087966,0.023326,-0.119912,-0.094220,-0.187715,0.017351,-0.977540
50718316400,0.088140,0.023265,-0.120249,-0.094334,-0.187991,0.017188,-0.977479
50761082800,0.088337,0.023325,-0.120504,-0.093971,-0.187830,0.016951,-0.977549
50804207800,0.088490,0.023535,-0.120502,-0.092863,-0.187142,0.016932,-0.977787
50849733300,0.088666,0.023801,-0.120338,-0.091903,-0.186410,0.017267,-0.978012
50894050200,0.088794,0.024083,-0.120026,-0.091287,-0.185671,0.017452,-0.978207
50938498100,0.088910,0.024372,-0.119489,-0.090850,-0.185224,0.017821,-0.978325
50981349800,0.089057,0.024443,-0.118953,-0.090591,-0.185158,0.017390,-0.978370
51025228300,0.089187,0.024280,-0.118506,-0.091299,-0.185231,0.016946,-0.978298
51068184600,0.089371,0.023995,-0.118234,-0.092600,-0.185489,0.016409,-0.978136
51111444000,0.089518,0.023635,-0.118156,-0.093937,-0.185884,0.016108,-0.977938
51160922200,0.089706,0.023283,-0.118255,-0.094944,-0.186281,0.015736,-0.977772
51204059600,0.089862,0.023251,-0.118525,-0.095056,-0.186379,0.015375,-0.977748
51247358000,0.090044,0.023536,-0.118665,-0.093623,-0.186161,0.015291,-0.977929
51291670100,0.090097,0.023853,-0.118764,-0.092095,-0.186059,0.015855,-0.978084
51334943100,0.090258,0.024439,-0.118705,-0.089067,-0.186013,0.015635,-0.978377
51377974200,0.090574,0.024963,-0.118793,-0.087115,-0.186550,0.015531,-0.978452
51423781500,0.090970,0.025183,-0.118961,-0.086400,-0.187605,0.015988,-0.978307
51466264600,0.091826,0.025603,-0.118853,-0.084477,-0.189391,0.015847,-0.978133
51509984900,0.092686,0.026143,-0.118866,-0.081845,-0.191815,0.015276,-0.977893
51553341100,0.093685,0.026811,-0.119240,-0.078717,-0.195431,0.014065,-0.977452
51596231600,0.094375,0.027208,-0.119736,-0.077577,-0.197890,0.013241,-0.977060
51639246100,0.094939,0.027528,-0.120121,-0.076092,-0.199015,0.013371,-0.976946
51682467900,0.095099,0.027596,-0.120603,-0.075742,-0.198195,0.014238,-0.977128
51729750800,0.095093,0.027794,-0.121153,-0.074822,-0.196095,0.015770,-0.977599
51784344000,0.095056,0.028280,-0.121832,-0.072618,-0.194052,0.016616,-0.978159
51827431000,0.095068,0.029005,-0.122392,-0.069391,-0.192628,0.015831,-0.978687
51870259000,0.094941,0.029577,-0.122577,-0.066987,-0.191924,0.015313,-0.979001
51913135800,0.094992,0.030180,-0.122786,-0.064357,-0.191497,0.014954,-0.979267
51955943300,0.095075,0.030924,-0.122805,-0.060613,-0.190903,0.014152,-0.979634
51997467200,0.095191,0.031609,-0.123150,-0.057914,-0.190485,0.013469,-0.979888
52041261500,0.095137,0.031971,-0.123335,-0.056108,-0.190082,0.012576,-0.980083
52083883800,0.094963,0.032429,-0.123457,-0.054002,-0.189619,0.011683,-0.980302
52126241700,0.094745,0.032914,-0.123756,-0.051616,-0.189650,0.011387,-0.980428
52168764000,0.094611,0.033734,-0.124390,-0.047807,-0.189437,0.010803,-0.980669
52212825800,0.094200,0.034868,-0.125036,-0.042732,-0.188189,0.010523,-0.981146
52255519900,0.093446,0.036449,-0.125497,-0.034669,-0.184806,0.010088,-0.982112
52299947100,0.091883,0.039202,-0.126257,-0.021274,-0.177659,0.010060,-0.983811
52342155600,0.090447,0.041178,-0.127182,-0.011860,-0.170645,0.010486,-0.985205
52384812700,0.088889,0.043262,-0.128115,-0.001537,-0.163947,0.010280,-0.986414
52427296000,0.087422,0.045315,-0.129084,0.009355,-0.157458,0.011048,-0.987420
52470252900,0.086067,0.047631,-0.130211,0.020559,-0.151194,0.011607,-0.988222
52513009000,0.084831,0.049830,-0.131537,0.031146,-0.146341,0.011924,-0.988672
52556991600,0.083584,0.051814,-0.132928,0.041530,-0.142444,0.011454,-0.988865
52600835300,0.082470,0.053294,-0.134511,0.049697,-0.139582,0.011577,-0.988895
52644845600,0.081599,0.055032,-0.135950,0.058922,-0.137181,0.010991,-0.988731
52688634000,0.080409,0.057238,-0.137871,0.070960,-0.133177,0.010219,-0.988496
52732410000,0.079350,0.058438,-0.139188,0.078339,-0.129714,0.010525,-0.988396
52775357800,0.078307,0.059702,-0.140301,0.085584,-0.125207,0.010454,-0.988377
52818010400,0.077166,0.060674,-0.141247,0.090789,-0.120002,0.010913,-0.988554
52862758400,0.076023,0.061201,-0.142074,0.093747,-0.114923,0.011093,-0.988879
52905063600,0.074792,0.061405,-0.142779,0.095510,-0.109832,0.010813,-0.989292
52949539100,0.073668,0.061435,-0.143208,0.095558,-0.104982,0.010625,-0.989816
52993311600,0.072102,0.061201,-0.143637,0.094506,-0.098938,0.009982,-0.990545
53036119600,0.070986,0.060742,-0.143597,0.091985,-0.094619,0.010093,-0.991203
53079366200,0.069724,0.059283,-0.143492,0.085114,-0.090407,0.012182,-0.992186
53122939300,0.068349,0.056327,-0.143588,0.069685,-0.084405,0.015161,-0.993876
53166844100,0.066987,0.052109,-0.143560,0.047175,-0.077216,0.017567,-0.995743
53210158400,0.065961,0.049018,-0.142617,0.029836,-0.072133,0.019910,-0.996750
53253628200,0.065596,0.047344,-0.141024,0.022371,-0.071338,0.019678,-0.997007
53297046300,0.065743,0.045823,-0.139821,0.013865,-0.072159,0.020023,-0.997096
53340736400,0.066091,0.043526,-0.138334,0.000051,-0.074223,0.019840,-0.997044
53383291500,0.066420,0.042004,-0.136954,-0.008195,-0.075477,0.021022,-0.996892
53428862200,0.066818,0.040503,-0.135450,-0.015230,-0.076657,0.021670,-0.996706
53470616100,0.067596,0.039553,-0.133790,-0.020493,-0.078984,0.021615,-0.996431
53512106300,0.068582,0.038746,-0.132338,-0.024609,-0.082055,0.020169,-0.996120
53554014300,0.069492,0.038183,-0.131788,-0.028131,-0.085066,0.018816,-0.995800
53595804900,0.070221,0.037773,-0.130980,-0.030200,-0.087141,0.017503,-0.995584
53638174900,0.070652,0.037555,-0.130411,-0.030978,-0.087871,0.017785,-0.995491
53681481000,0.070538,0.037927,-0.130298,-0.029089,-0.087171,0.018160,-0.995603
53725321400,0.070384,0.039260,-0.130238,-0.023086,-0.085316,0.018598,-0.995913
53769156800,0.070035,0.042270,-0.130240,-0.008038,-0.081248,0.019602,-0.996469
53812494800,0.068976,0.050489,-0.130240,0.032920,-0.070993,0.020638,-0.996720
53854404400,0.067477,0.055681,-0.131558,0.063325,-0.061230,0.020421,-0.995904
53897366700,0.065906,0.060296,-0.133278,0.086869,-0.051180,0.022396,-0.994652
53940035200,0.064749,0.064162,-0.135344,0.108007,-0.041781,0.021765,-0.993033
53984228700,0.063525,0.067416,-0.137645,0.126404,-0.034736,0.021643,-0.991134
54026745200,0.062390,0.069773,-0.140005,0.140830,-0.029336,0.021774,-0.989359
54069129300,0.061515,0.071356,-0.142504,0.149389,-0.024621,0.021378,-0.988241
54110910100,0.060688,0.072539,-0.144568,0.156917,-0.020756,0.020421,-0.987183
54153078500,0.059888,0.073313,-0.146380,0.162466,-0.017204,0.019976,-0.986362
54195127800,0.059022,0.073972,-0.147692,0.165517,-0.013563,0.020059,-0.985910
54237468200,0.058246,0.074474,-0.148834,0.168205,-0.009793,0.020085,-0.985499
54282048300,0.057533,0.074573,-0.149586,0.169410,-0.006284,0.020036,-0.985322
54328764400,0.056819,0.074918,-0.150055,0.171195,-0.003415,0.019853,-0.985031
54371381900,0.055875,0.075273,-0.150313,0.172637,-0.000273,0.019224,-0.984798
54413316300,0.055245,0.075308,-0.150235,0.172826,0.001700,0.018525,-0.984777
54455530900,0.054678,0.074976,-0.150180,0.170446,0.002957,0.018278,-0.985193
54497359500,0.054112,0.073863,-0.149783,0.164591,0.003506,0.017107,-0.986207
54538593500,0.053709,0.070818,-0.149788,0.150512,0.004283,0.015981,-0.988470
54581850100,0.053228,0.065862,-0.150179,0.122977,0.005885,0.014464,-0.992287
54624096300,0.052681,0.059771,-0.150766,0.090156,0.007789,0.012887,-0.995814
54666390500,0.052045,0.053802,-0.150917,0.057756,0.010070,0.012022,-0.998208
54709403400,0.051566,0.050647,-0.150127,0.040486,0.011600,0.011773,-0.999043
54752669900,0.051073,0.048761,-0.148863,0.030551,0.013102,0.011038,-0.999386
54796753700,0.050713,0.047370,-0.147349,0.022508,0.014262,0.010135,-0.999594
54839393400,0.050438,0.045849,-0.145651,0.014085,0.014813,0.009945,-0.999742
54883298300,0.050478,0.043827,-0.143375,0.001922,0.014869,0.009235,-0.999845
54926948800,0.050792,0.042305,-0.141407,-0.007439,0.013173,0.009401,-0.999841
54970327400,0.051397,0.040791,-0.138924,-0.015545,0.010842,0.008898,-0.999781
55013708200,0.052218,0.039241,-0.136456,-0.023466,0.007005,0.008689,-0.999662
55056277500,0.053251,0.037613,-0.134311,-0.032102,0.002373,0.008794,-0.999443
55098330200,0.054375,0.036163,-0.132720,-0.039461,-0.002544,0.009315,-0.999175
55142958000,0.055453,0.035085,-0.130950,-0.045022,-0.007206,0.009790,-0.998912
55185703200,0.056176,0.035001,-0.129162,-0.045500,-0.010084,0.011666,-0.998845
55228134700,0.056435,0.035035,-0.127973,-0.044264,-0.010044,0.014950,-0.998858
55271163100,0.056139,0.035108,-0.127160,-0.044842,-0.008287,0.017968,-0.998798
55313642900,0.055481,0.035490,-0.127031,-0.042453,-0.005793,0.018920,-0.998903
55355498200,0.054605,0.035956,-0.127389,-0.041350,-0.004614,0.019189,-0.998950
55398356700,0.053989,0.035909,-0.127840,-0.041113,-0.004457,0.017759,-0.998987
55443062400,0.053321,0.035979,-0.128092,-0.040169,-0.004796,0.016808,-0.999040
55487370700,0.052585,0.036704,-0.128125,-0.036509,-0.004736,0.017069,-0.999176
55531928100,0.052049,0.037507,-0.128340,-0.031919,-0.004729,0.016923,-0.999336
55576879100,0.051868,0.038325,-0.128585,-0.029153,-0.005487,0.016888,-0.999417
55620058700,0.051878,0.038764,-0.128897,-0.027301,-0.007659,0.016282,-0.999465
55663356900,0.052120,0.038854,-0.128998,-0.026761,-0.009375,0.015696,-0.999475
55706436100,0.052454,0.038929,-0.128733,-0.026312,-0.010683,0.015150,-0.999482
55749082700,0.052790,0.038956,-0.128627,-0.026362,-0.011486,0.014752,-0.999478
55790862900,0.053081,0.038953,-0.128643,-0.026757,-0.011951,0.015103,-0.999457
55832513600,0.053421,0.039405,-0.128469,-0.025400,-0.012057,0.015368,-0.999487
55875052400,0.053475,0.040023,-0.128429,-0.022630,-0.012450,0.015778,-0.999542
55918332400,0.053197,0.040881,-0.128641,-0.018431,-0.012622,0.015266,-0.999634
55963176100,0.052688,0.041353,-0.128890,-0.015446,-0.012509,0.014640,-0.999695
56007647800,0.052007,0.041630,-0.129394,-0.014119,-0.012416,0.014062,-0.999724
56051318100,0.051533,0.041590,-0.129699,-0.014148,-0.012393,0.013503,-0.999732
56093623000,0.051075,0.041505,-0.130007,-0.014382,-0.012321,0.012816,-0.999739
56136283300,0.050643,0.041510,-0.130342,-0.014244,-0.011900,0.012160,-0.999754
56178696000,0.050331,0.041240,-0.130786,-0.014343,-0.011710,0.011651,-0.999761
56221299500,0.050079,0.041323,-0.131041,-0.013916,-0.011434,0.011402,-0.999773
56265028600,0.049994,0.041444,-0.131074,-0.013349,-0.011014,0.010372,-0.999797
56307926000,0.049966,0.041265,-0.131251,-0.013822,-0.011152,0.010341,-0.999789
56351912900,0.050138,0.041174,-0.131221,-0.013870,-0.011384,0.009734,-0.999792
56394103700,0.050376,0.041140,-0.131183,-0.013229,-0.011448,0.009482,-0.999802
56436216200,0.050707,0.040914,-0.131303,-0.013338,-0.011849,0.010242,-0.999788
56480041400,0.051105,0.041044,-0.131295,-0.013014,-0.012336,0.011444,-0.999774
56522380000,0.051507,0.041218,-0.131374,-0.012223,-0.012965,0.012376,-0.999765
56577937500,0.051928,0.041350,-0.131317,-0.011308,-0.013573,0.012522,-0.999766
56623873600,0.052234,0.041621,-0.131186,-0.009719,-0.013387,0.013182,-0.999776
56667470600,0.052633,0.042463,-0.131578,-0.005197,-0.013143,0.014364,-0.999797
56710436300,0.052856,0.043670,-0.132178,0.001650,-0.011668,0.014639,-0.999823
56752872100,0.053008,0.044645,-0.133532,0.007607,-0.010333,0.016176,-0.999787
56796793200,0.053304,0.045239,-0.134949,0.011636,-0.009615,0.017503,-0.999733
56844288100,0.053768,0.045432,-0.136997,0.014204,-0.009586,0.018423,-0.999684
56891242200,0.054165,0.045220,-0.138410,0.013820,-0.010281,0.018972,-0.999672
56934169200,0.054574,0.044948,-0.139402,0.013129,-0.010601,0.018678,-0.999683
56977312300,0.055006,0.044360,-0.140062,0.009667,-0.010606,0.018901,-0.999718
57021933100,0.055532,0.043531,-0.140108,0.004928,-0.009766,0.019816,-0.999744
57064868100,0.056149,0.043068,-0.139260,0.001311,-0.008549,0.018752,-0.999787
57107882500,0.056679,0.042865,-0.138050,0.000045,-0.007968,0.019620,-0.999776
57152057500,0.057453,0.042763,-0.136755,-0.001471,-0.007823,0.020359,-0.999761
57194791400,0.058111,0.042843,-0.134825,-0.001447,-0.008554,0.021222,-0.999737
57238007100,0.058723,0.042628,-0.133022,-0.002454,-0.010113,0.022416,-0.999695
57282155600,0.059406,0.042065,-0.131135,-0.003739,-0.012175,0.022043,-0.999676
57325470500,0.060227,0.041258,-0.129585,-0.006301,-0.013621,0.021056,-0.999666
57368610900,0.061493,0.039819,-0.128005,-0.010003,-0.015297,0.020479,-0.999623
57418283600,0.062522,0.038548,-0.127911,-0.014444,-0.016705,0.021846,-0.999518
57461099800,0.063722,0.037741,-0.128132,-0.016747,-0.017481,0.021475,-0.999476
57505233800,0.064868,0.037401,-0.128348,-0.017165,-0.018017,0.021598,-0.999457
57548827400,0.066418,0.037659,-0.128237,-0.015438,-0.016219,0.018809,-0.999572
57591967200,0.067845,0.037771,-0.127384,-0.011239,-0.011276,0.016128,-0.999743
57634255400,0.069529,0.037576,-0.126550,-0.011216,-0.006481,0.016388,-0.999782
57676358800,0.071487,0.036719,-0.125826,-0.013548,-0.002935,0.017197,-0.999756
57720919900,0.073408,0.035887,-0.125115,-0.016398,-0.001832,0.019084,-0.999682
57763430300,0.075341,0.035331,-0.124264,-0.017036,-0.002008,0.019608,-0.999661
57807625700,0.077202,0.035169,-0.123215,-0.015034,-0.002008,0.019983,-0.999685
57852467700,0.079017,0.035442,-0.122216,-0.011394,-0.000192,0.020892,-0.999717
57896809500,0.080602,0.036292,-0.121293,-0.004093,0.000006,0.025766,-0.999660
57939587900,0.082719,0.038646,-0.119920,0.010879,0.001440,0.031175,-0.999454
57983642200,0.084557,0.040460,-0.118994,0.021104,0.001654,0.038594,-0.999031
58026351700,0.086694,0.043284,-0.117936,0.041132,0.001995,0.042824,-0.998234
58067807900,0.088172,0.047093,-0.117048,0.063569,0.001419,0.051668,-0.996638
58109339000,0.089551,0.050742,-0.116932,0.086275,0.001917,0.057266,-0.994622
