timestamp_ns,Palm_pos_x,Palm_pos_y,Palm_pos_z,Palm_rot_qx,Palm_rot_qy,Palm_rot_qz,Palm_rot_qw,Palm_confidence,Wrist_pos_x,Wrist_pos_y,Wrist_pos_z,Wrist_rot_qx,Wrist_rot_qy,Wrist_rot_qz,Wrist_rot_qw,Wrist_confidence,ThumbMetacarpal_pos_x,ThumbMetacarpal_pos_y,ThumbMetacarpal_pos_z,ThumbMetacarpal_rot_qx,ThumbMetacarpal_rot_qy,ThumbMetacarpal_rot_qz,ThumbMetacarpal_rot_qw,ThumbMetacarpal_confidence,ThumbProximal_pos_x,ThumbProximal_pos_y,ThumbProximal_pos_z,ThumbProximal_rot_qx,ThumbProximal_rot_qy,ThumbProximal_rot_qz,ThumbProximal_rot_qw,ThumbProximal_confidence,ThumbDistal_pos_x,ThumbDistal_pos_y,ThumbDistal_pos_z,ThumbDistal_rot_qx,ThumbDistal_rot_qy,ThumbDistal_rot_qz,ThumbDistal_rot_qw,ThumbDistal_confidence,ThumbTip_pos_x,ThumbTip_pos_y,ThumbTip_pos_z,ThumbTip_rot_qx,ThumbTip_rot_qy,ThumbTip_rot_qz,ThumbTip_rot_qw,ThumbTip_confidence,IndexMetacarpal_pos_x,IndexMetacarpal_pos_y,IndexMetacarpal_pos_z,IndexMetacarpal_rot_qx,IndexMetacarpal_rot_qy,IndexMetacarpal_rot_qz,IndexMetacarpal_rot_qw,IndexMetacarpal_confidence,IndexProximal_pos_x,IndexProximal_pos_y,IndexProximal_pos_z,IndexProximal_rot_qx,IndexProximal_rot_qy,IndexProximal_rot_qz,IndexProximal_rot_qw,IndexProximal_confidence,IndexIntermediate_pos_x,IndexIntermediate_pos_y,IndexIntermediate_pos_z,IndexIntermediate_rot_qx,IndexIntermediate_rot_qy,IndexIntermediate_rot_qz,IndexIntermediate_rot_qw,IndexIntermediate_confidence,IndexDistal_pos_x,IndexDistal_pos_y,IndexDistal_pos_z,IndexDistal_rot_qx,IndexDistal_rot_qy,IndexDistal_rot_qz,IndexDistal_rot_qw,IndexDistal_confidence,IndexTip_pos_x,IndexTip_pos_y,IndexTip_pos_z,IndexTip_rot_qx,IndexTip_rot_qy,IndexTip_rot_qz,IndexTip_rot_qw,IndexTip_confidence,MiddleMetacarpal_pos_x,MiddleMetacarpal_pos_y,MiddleMetacarpal_pos_z,MiddleMetacarpal_rot_qx,MiddleMetacarpal_rot_qy,MiddleMetacarpal_rot_qz,MiddleMetacarpal_rot_qw,MiddleMetacarpal_confidence,MiddleProximal_pos_x,MiddleProximal_pos_y,MiddleProximal_pos_z,MiddleProximal_rot_qx,MiddleProximal_rot_qy,MiddleProximal_rot_qz,MiddleProximal_rot_qw,MiddleProximal_confidence,MiddleIntermediate_pos_x,MiddleIntermediate_pos_y,MiddleIntermediate_pos_z,MiddleIntermediate_rot_qx,MiddleIntermediate_rot_qy,MiddleIntermediate_rot_qz,MiddleIntermediate_rot_qw,MiddleIntermediate_confidence,MiddleDistal_pos_x,MiddleDistal_pos_y,MiddleDistal_pos_z,MiddleDistal_rot_qx,MiddleDistal_rot_qy,MiddleDistal_rot_qz,MiddleDistal_rot_qw,MiddleDistal_confidence,MiddleTip_pos_x,MiddleTip_pos_y,MiddleTip_pos_z,MiddleTip_rot_qx,MiddleTip_rot_qy,MiddleTip_rot_qz,MiddleTip_rot_qw,MiddleTip_confidence,RingMetacarpal_pos_x,RingMetacarpal_pos_y,RingMetacarpal_pos_z,RingMetacarpal_rot_qx,RingMetacarpal_rot_qy,RingMetacarpal_rot_qz,RingMetacarpal_rot_qw,RingMetacarpal_confidence,RingProximal_pos_x,RingProximal_pos_y,RingProximal_pos_z,RingProximal_rot_qx,RingProximal_rot_qy,RingProximal_rot_qz,RingProximal_rot_qw,RingProximal_confidence,RingIntermediate_pos_x,RingIntermediate_pos_y,RingIntermediate_pos_z,RingIntermediate_rot_qx,RingIntermediate_rot_qy,RingIntermediate_rot_qz,RingIntermediate_rot_qw,RingIntermediate_confidence,RingDistal_pos_x,RingDistal_pos_y,RingDistal_pos_z,RingDistal_rot_qx,RingDistal_rot_qy,RingDistal_rot_qz,RingDistal_rot_qw,RingDistal_confidence,RingTip_pos_x,RingTip_pos_y,RingTip_pos_z,RingTip_rot_qx,RingTip_rot_qy,RingTip_rot_qz,RingTip_rot_qw,RingTip_confidence,LittleMetacarpal_pos_x,LittleMetacarpal_pos_y,LittleMetacarpal_pos_z,LittleMetacarpal_rot_qx,LittleMetacarpal_rot_qy,LittleMetacarpal_rot_qz,LittleMetacarpal_rot_qw,LittleMetacarpal_confidence,LittleProximal_pos_x,LittleProximal_pos_y,LittleProximal_pos_z,LittleProximal_rot_qx,LittleProximal_rot_qy,LittleProximal_rot_qz,LittleProximal_rot_qw,LittleProximal_confidence,LittleIntermediate_pos_x,LittleIntermediate_pos_y,LittleIntermediate_pos_z,LittleIntermediate_rot_qx,LittleIntermediate_rot_qy,LittleIntermediate_rot_qz,LittleIntermediate_rot_qw,LittleIntermediate_confidence,LittleDistal_pos_x,LittleDistal_pos_y,LittleDistal_pos_z,LittleDistal_rot_qx,LittleDistal_rot_qy,LittleDistal_rot_qz,LittleDistal_rot_qw,LittleDistal_confidence,LittleTip_pos_x,LittleTip_pos_y,LittleTip_pos_z,LittleTip_rot_qx,LittleTip_rot_qy,LittleTip_rot_qz,LittleTip_rot_qw,LittleTip_confidence
45343732900,-0.346739,-0.560679,-0.060400,-0.239376,0.203953,-0.220380,-0.923328,2,-0.332737,-0.521341,-0.111379,-0.239376,0.203953,-0.220380,-0.923328,2,-0.312151,-0.552582,-0.078147,-0.249051,-0.259152,0.439536,-0.823178,2,-0.305415,-0.573265,-0.054098,-0.310410,-0.147100,0.404779,-0.847444,2,-0.305481,-0.595011,-0.028348,-0.303372,-0.233301,0.450228,-0.806741,2,-0.302385,-0.611357,-0.010285,-0.303372,-0.233301,0.450228,-0.806741,2,-0.323049,-0.546845,-0.077651,-0.239376,0.203953,-0.220380,-0.923328,2,-0.335760,-0.570758,-0.025818,-0.394665,0.166423,-0.217332,-0.877103,2,-0.340314,-0.599683,-0.001870,-0.711793,0.070374,-0.290231,-0.635739,2,-0.332468,-0.622611,-0.002432,-0.796662,0.057453,-0.290975,-0.526652,2,-0.324127,-0.642585,-0.007918,-0.796662,0.057453,-0.290975,-0.526652,2,-0.337567,-0.547805,-0.085883,-0.239376,0.203953,-0.220380,-0.923328,2,-0.355910,-0.573553,-0.034916,-0.530334,0.189126,-0.282249,-0.776732,2,-0.355672,-0.613396,-0.019248,-0.840024,0.031997,-0.349664,-0.413608,2,-0.340257,-0.633105,-0.030605,-0.912645,-0.011589,-0.382217,-0.144415,2,-0.323122,-0.640575,-0.047095,-0.912645,-0.011589,-0.382217,-0.144415,2,-0.351370,-0.549146,-0.092878,-0.239376,0.203953,-0.220380,-0.923328,2,-0.367713,-0.578919,-0.051107,-0.545866,0.220823,-0.329561,-0.738009,2,-0.366396,-0.615917,-0.039185,-0.833467,0.031030,-0.434673,-0.339750,2,-0.347751,-0.631641,-0.049555,-0.882337,-0.091375,-0.455339,-0.076148,2,-0.327917,-0.634501,-0.063329,-0.882337,-0.091375,-0.455339,-0.076148,2,-0.356012,-0.553920,-0.098485,-0.237337,0.372542,-0.374639,-0.815187,2,-0.375568,-0.584247,-0.070720,-0.465565,0.304720,-0.377727,-0.740079,2,-0.378611,-0.612414,-0.059053,-0.735206,0.147259,-0.519739,-0.409461,2,-0.365572,-0.627712,-0.061574,-0.804364,-0.052163,-0.571895,-0.152364,2,-0.345134,-0.632853,-0.067529,-0.804364,-0.052163,-0.571895,-0.152364,2
45396246400,-0.324181,-0.479900,-0.032664,-0.059935,0.191065,-0.272200,-0.941174,2,-0.306627,-0.461034,-0.093327,-0.059935,0.191065,-0.272200,-0.941174,2,-0.288470,-0.477718,-0.049772,-0.137506,-0.199653,0.461258,-0.853505,2,-0.281532,-0.491302,-0.021156,-0.199372,-0.092192,0.412294,-0.884175,2,-0.281578,-0.505747,0.009296,-0.199236,-0.170784,0.469058,-0.843281,2,-0.278553,-0.516942,0.030942,-0.199236,-0.170784,0.469058,-0.843281,2,-0.299371,-0.472461,-0.052107,-0.059935,0.191065,-0.272200,-0.941174,2,-0.315738,-0.476461,0.003889,-0.226754,0.128232,-0.267858,-0.927573,2,-0.320142,-0.494972,0.036582,-0.597489,0.002717,-0.321616,-0.734549,2,-0.310923,-0.516291,0.043515,-0.728133,-0.029038,-0.315644,-0.607741,2,-0.300467,-0.536014,0.042929,-0.728133,-0.029038,-0.315644,-0.607741,2,-0.313236,-0.476782,-0.060400,-0.059935,0.191065,-0.272200,-0.941174,2,-0.335125,-0.483019,-0.004929,-0.380993,0.128640,-0.337128,-0.851258,2,-0.333503,-0.514503,0.024039,-0.764843,-0.061744,-0.366751,-0.526020,2,-0.316303,-0.535368,0.019159,-0.877737,-0.113030,-0.379823,-0.269327,2,-0.298403,-0.546068,0.005503,-0.877737,-0.113030,-0.379823,-0.269327,2,-0.326403,-0.480941,-0.067343,-0.059935,0.191065,-0.272200,-0.941174,2,-0.345636,-0.494242,-0.018851,-0.433426,0.153502,-0.399524,-0.793070,2,-0.341635,-0.525751,0.003597,-0.789056,-0.090769,-0.456899,-0.400493,2,-0.320598,-0.540303,-0.003339,-0.866189,-0.236179,-0.429701,-0.096396,2,-0.301043,-0.540952,-0.017777,-0.866189,-0.236179,-0.429701,-0.096396,2,-0.330576,-0.487566,-0.071149,-0.073898,0.324470,-0.453445,-0.826829,2,-0.351953,-0.506526,-0.035701,-0.385637,0.203202,-0.477138,-0.763107,2,-0.350179,-0.530501,-0.016705,-0.704149,-0.017266,-0.565512,-0.429037,2,-0.333746,-0.542346,-0.016548,-0.787552,-0.250074,-0.547630,-0.131629,2,-0.313076,-0.541777,-0.023761,-0.787552,-0.250074,-0.547630,-0.131629,2
45435322200,-0.256841,-0.344039,-0.025424,0.120717,0.076319,-0.281595,-0.948845,2,-0.246710,-0.351864,-0.090079,0.120717,0.076319,-0.281595,-0.948845,2,-0.223528,-0.351137,-0.045726,0.054831,-0.161797,0.519514,-0.837210,2,-0.212896,-0.353611,-0.015192,-0.097911,-0.015882,0.467203,-0.878568,2,-0.215039,-0.359910,0.017849,-0.165560,-0.050077,0.530864,-0.829618,2,-0.216681,-0.366983,0.041308,-0.165560,-0.050077,0.530864,-0.829618,2,-0.234543,-0.346526,-0.048777,0.120717,0.076319,-0.281595,-0.948845,2,-0.243831,-0.326989,0.005549,-0.287498,-0.029918,-0.252063,-0.923533,2,-0.236258,-0.346506,0.037056,-0.737771,-0.160962,-0.221240,-0.617120,2,-0.223529,-0.366852,0.033652,-0.879645,-0.187215,-0.167047,-0.404067,2,-0.213658,-0.382066,0.020624,-0.879645,-0.187215,-0.167047,-0.404067,2,-0.249409,-0.352858,-0.053095,0.120717,0.076319,-0.281595,-0.948845,2,-0.264274,-0.335220,0.002247,-0.404342,-0.042858,-0.316165,-0.857153,2,-0.250182,-0.363737,0.030904,-0.819580,-0.212193,-0.247895,-0.470968,2,-0.233525,-0.382058,0.018993,-0.944575,-0.231981,-0.201237,-0.116048,2,-0.222524,-0.386323,-0.002965,-0.944575,-0.231981,-0.201237,-0.116048,2,-0.263403,-0.358549,-0.056327,0.120717,0.076319,-0.281595,-0.948845,2,-0.276629,-0.350321,-0.004794,-0.362557,-0.010462,-0.376574,-0.852429,2,-0.265315,-0.374055,0.023866,-0.778443,-0.222876,-0.344325,-0.475177,2,-0.245494,-0.389594,0.015615,-0.900089,-0.340323,-0.254594,-0.095931,2,-0.232050,-0.390953,-0.004601,-0.900089,-0.340323,-0.254594,-0.095931,2,-0.268128,-0.365852,-0.056688,0.075765,0.176895,-0.487380,-0.851721,2,-0.285208,-0.367825,-0.014529,-0.303998,0.027896,-0.473259,-0.826337,2,-0.277804,-0.384027,0.010400,-0.716507,-0.205578,-0.469181,-0.473525,2,-0.260240,-0.393866,0.008145,-0.832014,-0.418851,-0.353371,-0.086287,2,-0.244933,-0.391116,-0.007273,-0.832014,-0.418851,-0.353371,-0.086287,2
45479215700,-0.270275,-0.367549,-0.015634,0.119724,0.056853,-0.276055,-0.951960,2,-0.262663,-0.376019,-0.080549,0.119724,0.056853,-0.276055,-0.951960,2,-0.237833,-0.375313,-0.037101,0.069244,-0.172498,0.524722,-0.830732,2,-0.226182,-0.377452,-0.006914,-0.073510,-0.031989,0.473187,-0.877307,2,-0.226635,-0.382820,0.026357,-0.163701,-0.048204,0.538500,-0.825165,2,-0.228360,-0.389760,0.049849,-0.163701,-0.048204,0.538500,-0.825165,2,-0.248888,-0.370564,-0.039773,0.119724,0.056853,-0.276055,-0.951960,2,-0.255863,-0.350511,0.014713,-0.195580,-0.018610,-0.245823,-0.949196,2,-0.250889,-0.364210,0.049621,-0.640729,-0.139848,-0.228885,-0.719389,2,-0.238902,-0.385004,0.053010,-0.802505,-0.164623,-0.186950,-0.542158,2,-0.228423,-0.403543,0.046293,-0.802505,-0.164623,-0.186950,-0.542158,2,-0.264001,-0.376681,-0.043493,0.119724,0.056853,-0.276055,-0.951960,2,-0.276548,-0.358418,0.012225,-0.361985,-0.041473,-0.303505,-0.880416,2,-0.264014,-0.384629,0.043671,-0.771752,-0.192597,-0.248147,-0.552927,2,-0.247638,-0.405453,0.036379,-0.920092,-0.214430,-0.220811,-0.242268,2,-0.234857,-0.415247,0.017351,-0.920092,-0.214430,-0.220811,-0.242268,2,-0.278216,-0.382178,-0.046158,0.119724,0.056853,-0.276055,-0.951960,2,-0.289404,-0.373357,0.005758,-0.380909,-0.036131,-0.358903,-0.851347,2,-0.276377,-0.397574,0.033264,-0.782080,-0.225397,-0.320979,-0.484272,2,-0.257284,-0.413815,0.024653,-0.905759,-0.330539,-0.237696,-0.117663,2,-0.244251,-0.416551,0.004307,-0.905759,-0.330539,-0.237696,-0.117663,2,-0.283072,-0.389401,-0.046290,0.071493,0.158794,-0.482166,-0.858597,2,-0.298625,-0.390782,-0.003520,-0.323398,-0.002148,-0.458365,-0.827835,2,-0.289432,-0.407128,0.020711,-0.710930,-0.199874,-0.449380,-0.502680,2,-0.272417,-0.417968,0.018872,-0.843311,-0.410888,-0.331413,-0.100813,2,-0.257516,-0.416323,0.002909,-0.843311,-0.410888,-0.331413,-0.100813,2
45528354600,-0.275827,-0.362500,-0.002812,0.165141,0.078981,-0.237043,-0.954097,2,-0.264280,-0.376271,-0.066168,0.165141,0.078981,-0.237043,-0.954097,2,-0.242293,-0.373575,-0.021336,0.087331,-0.126220,0.553846,-0.818350,2,-0.232457,-0.373473,0.009564,-0.056457,0.021212,0.493455,-0.867678,2,-0.235576,-0.376070,0.043023,-0.131801,-0.005528,0.556311,-0.820437,2,-0.238268,-0.380561,0.067015,-0.131801,-0.005528,0.556311,-0.820437,2,-0.252938,-0.368574,-0.025032,0.165141,0.078981,-0.237043,-0.954097,2,-0.262539,-0.344527,0.027433,-0.140270,0.030371,-0.221201,-0.964610,2,-0.262408,-0.355272,0.063702,-0.591332,-0.084152,-0.232846,-0.767481,2,-0.252602,-0.376324,0.070646,-0.763441,-0.110673,-0.206509,-0.601884,2,-0.242941,-0.396182,0.067337,-0.763441,-0.110673,-0.206509,-0.601884,2,-0.268117,-0.373929,-0.029476,0.165141,0.078981,-0.237043,-0.954097,2,-0.283538,-0.351071,0.023852,-0.293357,0.003152,-0.281822,-0.913514,2,-0.276705,-0.374095,0.059297,-0.724279,-0.141732,-0.254934,-0.624773,2,-0.261692,-0.396976,0.056842,-0.886829,-0.169359,-0.252128,-0.348257,2,-0.247730,-0.411171,0.041844,-0.886829,-0.169359,-0.252128,-0.348257,2,-0.282751,-0.378792,-0.032776,0.165141,0.078981,-0.237043,-0.954097,2,-0.297006,-0.365466,0.017398,-0.314913,0.000866,-0.335453,-0.887863,2,-0.288849,-0.387238,0.048578,-0.742438,-0.183038,-0.323376,-0.557415,2,-0.270714,-0.406037,0.044087,-0.891565,-0.290776,-0.264423,-0.225040,2,-0.255637,-0.413376,0.026478,-0.891565,-0.290776,-0.264423,-0.225040,2,-0.288132,-0.385635,-0.032811,0.125477,0.171827,-0.451622,-0.866469,2,-0.306848,-0.382800,0.008598,-0.245816,0.023361,-0.428157,-0.869316,2,-0.301643,-0.396508,0.035502,-0.657727,-0.163751,-0.442735,-0.586999,2,-0.285950,-0.409213,0.037146,-0.826713,-0.366645,-0.355078,-0.236722,2,-0.268669,-0.412638,0.024137,-0.826713,-0.366645,-0.355078,-0.236722,2
45571861200,-0.265318,-0.341018,-0.003785,0.275457,0.027518,-0.191078,-0.941730,2,-0.258162,-0.370209,-0.062338,0.275457,0.027518,-0.191078,-0.941730,2,-0.233786,-0.359588,-0.020035,0.175818,-0.103507,0.610465,-0.765315,2,-0.221688,-0.354960,0.009693,0.032015,0.052954,0.544084,-0.836746,2,-0.223500,-0.351212,0.043139,-0.046814,0.036984,0.607464,-0.792103,2,-0.225524,-0.351019,0.067611,-0.046814,0.036984,0.607464,-0.792103,2,-0.244131,-0.354535,-0.024451,0.275457,0.027518,-0.191078,-0.941730,2,-0.248949,-0.318391,0.021339,-0.061360,-0.010571,-0.161174,-0.984960,2,-0.247413,-0.322834,0.058873,-0.540395,-0.093932,-0.159747,-0.820750,2,-0.239491,-0.343609,0.068528,-0.725778,-0.102585,-0.135131,-0.666680,2,-0.232375,-0.364764,0.067865,-0.725778,-0.102585,-0.135131,-0.666680,2,-0.259955,-0.358995,-0.027257,0.275457,0.027518,-0.191078,-0.941730,2,-0.270680,-0.323041,0.019687,-0.201818,-0.029896,-0.220967,-0.953703,2,-0.264420,-0.338957,0.058937,-0.666901,-0.139508,-0.186209,-0.707890,2,-0.252169,-0.363473,0.060903,-0.857430,-0.150856,-0.193203,-0.452471,2,-0.240696,-0.382093,0.048944,-0.857430,-0.150856,-0.193203,-0.452471,2,-0.275381,-0.362839,-0.028995,0.275457,0.027518,-0.191078,-0.941730,2,-0.285935,-0.336827,0.016942,-0.217666,-0.037763,-0.272886,-0.936338,2,-0.278564,-0.351879,0.052040,-0.689916,-0.186028,-0.250475,-0.653201,2,-0.262963,-0.373297,0.051478,-0.879647,-0.269574,-0.197339,-0.338538,2,-0.249764,-0.386325,0.035751,-0.879647,-0.269574,-0.197339,-0.338538,2,-0.281490,-0.368822,-0.027364,0.228290,0.098275,-0.419106,-0.873256,2,-0.298015,-0.354417,0.012542,-0.152068,-0.027515,-0.372505,-0.915073,2,-0.293001,-0.362317,0.041718,-0.602881,-0.185301,-0.374454,-0.679693,2,-0.278752,-0.376108,0.045859,-0.818177,-0.358793,-0.283893,-0.348223,2,-0.262516,-0.384526,0.033812,-0.818177,-0.358793,-0.283893,-0.348223,2
45615816300,-0.250244,-0.321898,0.001347,0.294868,-0.036907,-0.188888,-0.935955,2,-0.250848,-0.354965,-0.055530,0.294868,-0.036907,-0.188888,-0.935955,2,-0.221296,-0.342574,-0.017228,0.192933,-0.185968,0.634086,-0.725347,2,-0.204614,-0.341146,0.010542,0.050493,-0.024915,0.586983,-0.807639,2,-0.201260,-0.339382,0.044033,-0.020747,-0.036980,0.652941,-0.756221,2,-0.199636,-0.340527,0.068509,-0.020747,-0.036980,0.652941,-0.756221,2,-0.231985,-0.337476,-0.020675,0.294868,-0.036907,-0.188888,-0.935955,2,-0.230411,-0.298496,0.022991,-0.056821,-0.069968,-0.137922,-0.986333,2,-0.224597,-0.302006,0.060204,-0.580337,-0.139640,-0.103029,-0.795673,2,-0.216312,-0.323695,0.067171,-0.766768,-0.134383,-0.065839,-0.624238,2,-0.210473,-0.344926,0.063459,-0.766768,-0.134383,-0.065839,-0.624238,2,-0.248150,-0.341473,-0.021378,0.294868,-0.036907,-0.188888,-0.935955,2,-0.252338,-0.302323,0.024071,-0.175769,-0.085280,-0.190374,-0.962076,2,-0.242447,-0.315413,0.063617,-0.650513,-0.171493,-0.131214,-0.728152,2,-0.230894,-0.340207,0.066223,-0.851040,-0.165795,-0.132455,-0.480311,2,-0.221419,-0.360144,0.054643,-0.851040,-0.165795,-0.132455,-0.480311,2,-0.263908,-0.344827,-0.021045,0.294868,-0.036907,-0.188888,-0.935955,2,-0.268275,-0.315599,0.023955,-0.193344,-0.093853,-0.240573,-0.946538,2,-0.257747,-0.328079,0.059255,-0.678822,-0.216771,-0.192639,-0.674612,2,-0.243063,-0.350139,0.058843,-0.879592,-0.277435,-0.132448,-0.363050,2,-0.232103,-0.364936,0.042961,-0.879592,-0.277435,-0.132448,-0.363050,2,-0.269998,-0.350435,-0.018353,0.234156,0.031119,-0.417334,-0.877516,2,-0.281381,-0.332906,0.022097,-0.138412,-0.082278,-0.347250,-0.923845,2,-0.273778,-0.338991,0.051147,-0.600221,-0.220738,-0.325718,-0.696360,2,-0.259629,-0.353013,0.054835,-0.824590,-0.370464,-0.224947,-0.363603,2,-0.244931,-0.362849,0.041919,-0.824590,-0.370464,-0.224947,-0.363603,2
45660155100,-0.235636,-0.304659,0.001557,0.363778,-0.081359,-0.122243,-0.919839,2,-0.242738,-0.345942,-0.049035,0.363778,-0.081359,-0.122243,-0.919839,2,-0.209791,-0.331330,-0.014684,0.250736,-0.187638,0.688505,-0.654128,2,-0.190635,-0.329071,0.011383,0.132099,-0.029923,0.642344,-0.754353,2,-0.183393,-0.323650,0.043850,0.064061,-0.033367,0.708622,-0.701882,2,-0.178999,-0.321949,0.067950,0.064061,-0.033367,0.708622,-0.701882,2,-0.220192,-0.325691,-0.018205,0.363778,-0.081359,-0.122243,-0.919839,2,-0.212374,-0.281218,0.019235,0.043505,-0.085928,-0.063992,-0.993292,2,-0.206127,-0.277533,0.056361,-0.534108,-0.116924,-0.026904,-0.836860,2,-0.200687,-0.299049,0.066108,-0.778554,-0.093980,0.008355,-0.620444,2,-0.198505,-0.320890,0.062003,-0.778554,-0.093980,0.008355,-0.620444,2,-0.236696,-0.327612,-0.017971,0.363778,-0.081359,-0.122243,-0.919839,2,-0.234576,-0.281707,0.021086,0.102270,-0.071232,-0.132204,-0.983356,2,-0.229736,-0.272289,0.062570,-0.424097,-0.132943,-0.088467,-0.891426,2,-0.221161,-0.292418,0.079192,-0.685791,-0.134521,-0.112286,-0.706390,2,-0.212854,-0.315857,0.080914,-0.685791,-0.134521,-0.112286,-0.706390,2,-0.253235,-0.328750,-0.016525,0.363778,-0.081359,-0.122243,-0.919839,2,-0.252183,-0.292462,0.023227,0.156195,-0.052646,-0.192340,-0.967387,2,-0.250558,-0.279920,0.060008,-0.396764,-0.170897,-0.170163,-0.885674,2,-0.238957,-0.297006,0.076619,-0.695579,-0.238719,-0.125206,-0.665963,2,-0.226971,-0.318160,0.076257,-0.695579,-0.238719,-0.125206,-0.665963,2,-0.259954,-0.332951,-0.012921,0.301308,-0.027219,-0.358339,-0.883213,2,-0.267594,-0.307829,0.024275,0.214899,-0.020981,-0.280307,-0.935311,2,-0.270083,-0.295152,0.052058,-0.297687,-0.161686,-0.306162,-0.889666,2,-0.260562,-0.303876,0.067666,-0.609588,-0.309570,-0.228976,-0.692920,2,-0.244832,-0.318893,0.070250,-0.609588,-0.309570,-0.228976,-0.692920,2
45703168600,-0.223310,-0.284373,0.018362,0.359651,-0.111705,-0.104649,-0.920446,2,-0.235189,-0.325316,-0.031382,0.359651,-0.111705,-0.104649,-0.920446,2,-0.199044,-0.311722,-0.000418,0.316057,-0.212651,0.669208,-0.638003,2,-0.176528,-0.307873,0.022599,0.195946,-0.064375,0.626546,-0.751599,2,-0.164991,-0.300665,0.053435,0.160009,-0.090889,0.697074,-0.692982,2,-0.155478,-0.297692,0.075879,0.160009,-0.090889,0.697074,-0.692982,2,-0.209744,-0.305915,-0.002570,0.359651,-0.111705,-0.104649,-0.920446,2,-0.198327,-0.262299,0.035267,0.100352,-0.107949,-0.044808,-0.988063,2,-0.190598,-0.254431,0.071451,-0.453783,-0.125285,-0.002520,-0.882258,2,-0.185184,-0.273825,0.084947,-0.684281,-0.095167,0.026703,-0.722489,2,-0.183048,-0.295956,0.087017,-0.684281,-0.095167,0.026703,-0.722489,2,-0.226201,-0.307189,-0.001367,0.359651,-0.111705,-0.104649,-0.920446,2,-0.220420,-0.261557,0.038091,0.027276,-0.103242,-0.099516,-0.989289,2,-0.211906,-0.258367,0.079929,-0.487517,-0.142139,-0.044835,-0.860298,2,-0.203985,-0.281065,0.093235,-0.736399,-0.124829,-0.066761,-0.661572,2,-0.197612,-0.305101,0.091498,-0.736399,-0.124829,-0.066761,-0.661572,2,-0.243281,-0.307537,0.001497,0.359651,-0.111705,-0.104649,-0.920446,2,-0.238482,-0.271320,0.041040,0.057296,-0.094321,-0.159612,-0.980992,2,-0.231996,-0.265777,0.078986,-0.484309,-0.183322,-0.123106,-0.846571,2,-0.220609,-0.286314,0.091275,-0.753141,-0.229367,-0.081798,-0.611129,2,-0.210651,-0.308089,0.087037,-0.753141,-0.229367,-0.081798,-0.611129,2,-0.250057,-0.311356,0.005407,0.293488,-0.055334,-0.340299,-0.891627,2,-0.254656,-0.285811,0.042815,0.169193,-0.057513,-0.259295,-0.949122,2,-0.254000,-0.275057,0.071498,-0.345340,-0.178227,-0.270049,-0.880936,2,-0.243860,-0.285433,0.085637,-0.584744,-0.293672,-0.216908,-0.724419,2,-0.228795,-0.300740,0.089918,-0.584744,-0.293672,-0.216908,-0.724419,2
45746661700,-0.208922,-0.266424,0.033585,0.409950,-0.159233,-0.102206,-0.892267,2,-0.225844,-0.312810,-0.009031,0.409950,-0.159233,-0.102206,-0.892267,2,-0.186213,-0.295709,0.013937,0.410394,-0.250172,0.652558,-0.585798,2,-0.159340,-0.290705,0.031383,0.294426,-0.114667,0.617330,-0.720464,2,-0.141519,-0.281177,0.058357,0.242881,-0.111198,0.693362,-0.669249,2,-0.128722,-0.276411,0.078767,0.242881,-0.111198,0.693362,-0.669249,2,-0.197374,-0.290322,0.013486,0.409950,-0.159233,-0.102206,-0.892267,2,-0.182570,-0.243125,0.046134,0.163385,-0.150882,-0.033037,-0.974397,2,-0.171856,-0.230703,0.080220,-0.380488,-0.156852,0.029022,-0.910925,2,-0.165464,-0.247727,0.096249,-0.619826,-0.117456,0.063460,-0.773300,2,-0.163202,-0.269226,0.101841,-0.619826,-0.117456,0.063460,-0.773300,2,-0.213506,-0.291389,0.016569,0.409950,-0.159233,-0.102206,-0.892267,2,-0.204338,-0.241458,0.050602,0.099103,-0.147853,-0.086252,-0.980244,2,-0.192660,-0.232048,0.090703,-0.368685,-0.173590,-0.020379,-0.912975,2,-0.183538,-0.250351,0.109055,-0.634808,-0.156601,-0.036956,-0.755732,2,-0.176606,-0.273815,0.113825,-0.634808,-0.156601,-0.036956,-0.755732,2,-0.230899,-0.290940,0.021932,0.409950,-0.159233,-0.102206,-0.892267,2,-0.222254,-0.250306,0.056172,0.126900,-0.141761,-0.147902,-0.970528,2,-0.213012,-0.239094,0.092250,-0.354268,-0.213106,-0.101025,-0.904917,2,-0.200893,-0.254946,0.109693,-0.598919,-0.253244,-0.062381,-0.757148,2,-0.189663,-0.275846,0.115022,-0.598919,-0.253244,-0.062381,-0.757148,2,-0.237390,-0.294072,0.026814,0.333199,-0.115667,-0.338288,-0.872445,2,-0.238463,-0.264037,0.061016,0.199939,-0.119719,-0.249740,-0.939852,2,-0.234628,-0.250690,0.088328,-0.243540,-0.210719,-0.244894,-0.914502,2,-0.224404,-0.257623,0.104384,-0.440808,-0.306348,-0.197975,-0.820150,2,-0.209486,-0.269987,0.114591,-0.440808,-0.306348,-0.197975,-0.820150,2
