timestamp_ns,Palm_pos_x,Palm_pos_y,Palm_pos_z,Palm_rot_qx,Palm_rot_qy,Palm_rot_qz,Palm_rot_qw,Palm_confidence,Wrist_pos_x,Wrist_pos_y,Wrist_pos_z,Wrist_rot_qx,Wrist_rot_qy,Wrist_rot_qz,Wrist_rot_qw,Wrist_confidence,ThumbMetacarpal_pos_x,ThumbMetacarpal_pos_y,ThumbMetacarpal_pos_z,ThumbMetacarpal_rot_qx,ThumbMetacarpal_rot_qy,ThumbMetacarpal_rot_qz,ThumbMetacarpal_rot_qw,ThumbMetacarpal_confidence,ThumbProximal_pos_x,ThumbProximal_pos_y,ThumbProximal_pos_z,ThumbProximal_rot_qx,ThumbProximal_rot_qy,ThumbProximal_rot_qz,ThumbProximal_rot_qw,ThumbProximal_confidence,ThumbDistal_pos_x,ThumbDistal_pos_y,ThumbDistal_pos_z,ThumbDistal_rot_qx,ThumbDistal_rot_qy,ThumbDistal_rot_qz,ThumbDistal_rot_qw,ThumbDistal_confidence,ThumbTip_pos_x,ThumbTip_pos_y,ThumbTip_pos_z,ThumbTip_rot_qx,ThumbTip_rot_qy,ThumbTip_rot_qz,ThumbTip_rot_qw,ThumbTip_confidence,IndexMetacarpal_pos_x,IndexMetacarpal_pos_y,IndexMetacarpal_pos_z,IndexMetacarpal_rot_qx,IndexMetacarpal_rot_qy,IndexMetacarpal_rot_qz,IndexMetacarpal_rot_qw,IndexMetacarpal_confidence,IndexProximal_pos_x,IndexProximal_pos_y,IndexProximal_pos_z,IndexProximal_rot_qx,IndexProximal_rot_qy,IndexProximal_rot_qz,IndexProximal_rot_qw,IndexProximal_confidence,IndexIntermediate_pos_x,IndexIntermediate_pos_y,IndexIntermediate_pos_z,IndexIntermediate_rot_qx,IndexIntermediate_rot_qy,IndexIntermediate_rot_qz,IndexIntermediate_rot_qw,IndexIntermediate_confidence,IndexDistal_pos_x,IndexDistal_pos_y,IndexDistal_pos_z,IndexDistal_rot_qx,IndexDistal_rot_qy,IndexDistal_rot_qz,IndexDistal_rot_qw,IndexDistal_confidence,IndexTip_pos_x,IndexTip_pos_y,IndexTip_pos_z,IndexTip_rot_qx,IndexTip_rot_qy,IndexTip_rot_qz,IndexTip_rot_qw,IndexTip_confidence,MiddleMetacarpal_pos_x,MiddleMetacarpal_pos_y,MiddleMetacarpal_pos_z,MiddleMetacarpal_rot_qx,MiddleMetacarpal_rot_qy,MiddleMetacarpal_rot_qz,MiddleMetacarpal_rot_qw,MiddleMetacarpal_confidence,MiddleProximal_pos_x,MiddleProximal_pos_y,MiddleProximal_pos_z,MiddleProximal_rot_qx,MiddleProximal_rot_qy,MiddleProximal_rot_qz,MiddleProximal_rot_qw,MiddleProximal_confidence,MiddleIntermediate_pos_x,MiddleIntermediate_pos_y,MiddleIntermediate_pos_z,MiddleIntermediate_rot_qx,MiddleIntermediate_rot_qy,MiddleIntermediate_rot_qz,MiddleIntermediate_rot_qw,MiddleIntermediate_confidence,MiddleDistal_pos_x,MiddleDistal_pos_y,MiddleDistal_pos_z,MiddleDistal_rot_qx,MiddleDistal_rot_qy,MiddleDistal_rot_qz,MiddleDistal_rot_qw,MiddleDistal_confidence,MiddleTip_pos_x,MiddleTip_pos_y,MiddleTip_pos_z,MiddleTip_rot_qx,MiddleTip_rot_qy,MiddleTip_rot_qz,MiddleTip_rot_qw,MiddleTip_confidence,RingMetacarpal_pos_x,RingMetacarpal_pos_y,RingMetacarpal_pos_z,RingMetacarpal_rot_qx,RingMetacarpal_rot_qy,RingMetacarpal_rot_qz,RingMetacarpal_rot_qw,RingMetacarpal_confidence,RingProximal_pos_x,RingProximal_pos_y,RingProximal_pos_z,RingProximal_rot_qx,RingProximal_rot_qy,RingProximal_rot_qz,RingProximal_rot_qw,RingProximal_confidence,RingIntermediate_pos_x,RingIntermediate_pos_y,RingIntermediate_pos_z,RingIntermediate_rot_qx,RingIntermediate_rot_qy,RingIntermediate_rot_qz,RingIntermediate_rot_qw,RingIntermediate_confidence,RingDistal_pos_x,RingDistal_pos_y,RingDistal_pos_z,RingDistal_rot_qx,RingDistal_rot_qy,RingDistal_rot_qz,RingDistal_rot_qw,RingDistal_confidence,RingTip_pos_x,RingTip_pos_y,RingTip_pos_z,RingTip_rot_qx,RingTip_rot_qy,RingTip_rot_qz,RingTip_rot_qw,RingTip_confidence,LittleMetacarpal_pos_x,LittleMetacarpal_pos_y,LittleMetacarpal_pos_z,LittleMetacarpal_rot_qx,LittleMetacarpal_rot_qy,LittleMetacarpal_rot_qz,LittleMetacarpal_rot_qw,LittleMetacarpal_confidence,LittleProximal_pos_x,LittleProximal_pos_y,LittleProximal_pos_z,LittleProximal_rot_qx,LittleProximal_rot_qy,LittleProximal_rot_qz,LittleProximal_rot_qw,LittleProximal_confidence,LittleIntermediate_pos_x,LittleIntermediate_pos_y,LittleIntermediate_pos_z,LittleIntermediate_rot_qx,LittleIntermediate_rot_qy,LittleIntermediate_rot_qz,LittleIntermediate_rot_qw,LittleIntermediate_confidence,LittleDistal_pos_x,LittleDistal_pos_y,LittleDistal_pos_z,LittleDistal_rot_qx,LittleDistal_rot_qy,LittleDistal_rot_qz,LittleDistal_rot_qw,LittleDistal_confidence,LittleTip_pos_x,LittleTip_pos_y,LittleTip_pos_z,LittleTip_rot_qx,LittleTip_rot_qy,LittleTip_rot_qz,LittleTip_rot_qw,LittleTip_confidence
60252424500,0.767969,-0.158586,-0.283950,0.616034,-0.532368,0.191263,-0.548182,2,0.712266,-0.188938,-0.268281,0.616034,-0.532368,0.191263,-0.548182,2,0.745438,-0.155808,-0.252044,0.014440,-0.574322,-0.418298,-0.703543,2,0.771018,-0.139716,-0.241123,-0.033278,-0.671099,-0.255304,-0.695226,2,0.802750,-0.129817,-0.237882,-0.191617,-0.660047,-0.214336,-0.694033,2,0.826992,-0.128192,-0.236534,-0.191617,-0.660047,-0.214336,-0.694033,2,0.743368,-0.159635,-0.263454,0.616034,-0.532368,0.191263,-0.548182,2,0.784846,-0.125247,-0.284738,0.473914,-0.485841,0.250906,-0.690225,2,0.818900,-0.109863,-0.281787,0.169986,-0.329122,0.440825,-0.817592,2,0.835427,-0.110156,-0.264359,0.064962,-0.289946,0.495055,-0.816475,2,0.848194,-0.113896,-0.246677,0.064962,-0.289946,0.495055,-0.816475,2,0.745715,-0.173882,-0.271621,0.616034,-0.532368,0.191263,-0.548182,2,0.790223,-0.143289,-0.296279,0.378566,-0.438053,0.413201,-0.702896,2,0.829622,-0.136069,-0.282296,0.093782,-0.246655,0.555994,-0.788186,2,0.843048,-0.139512,-0.258860,-0.005607,-0.151961,0.630023,-0.761542,2,0.849714,-0.144508,-0.235606,-0.005607,-0.151961,0.630023,-0.761542,2,0.748412,-0.186548,-0.279410,0.616034,-0.532368,0.191263,-0.548182,2,0.793179,-0.163610,-0.297178,0.372050,-0.399716,0.479920,-0.686646,2,0.828098,-0.158705,-0.281622,0.081215,-0.146384,0.624668,-0.762736,2,0.836628,-0.160254,-0.256831,-0.077706,0.026804,0.650597,-0.754962,2,0.834817,-0.162263,-0.232888,-0.077706,0.026804,0.650597,-0.754962,2,0.752194,-0.194290,-0.278981,0.669686,-0.461245,0.394849,-0.427632,2,0.793852,-0.184880,-0.293528,0.447514,-0.385153,0.536671,-0.602805,2,0.822534,-0.181050,-0.284335,0.179917,-0.117024,0.697837,-0.683344,2,0.830785,-0.179393,-0.266111,0.028012,0.101230,0.693791,-0.712476,2,0.829693,-0.175202,-0.244846,0.028012,0.101230,0.693791,-0.712476,2
60295691700,0.739470,-0.106052,-0.294833,0.759085,-0.454908,0.152494,-0.439994,2,0.695553,-0.142448,-0.262928,0.759085,-0.454908,0.152494,-0.439994,2,0.719562,-0.099034,-0.261568,0.146294,-0.630741,-0.434636,-0.625983,2,0.740869,-0.075509,-0.256373,0.065821,-0.731183,-0.213103,-0.644691,2,0.771447,-0.062254,-0.258978,-0.078826,-0.720638,-0.179464,-0.665027,2,0.795256,-0.057341,-0.260468,-0.078826,-0.720638,-0.179464,-0.665027,2,0.717848,-0.106558,-0.271049,0.759085,-0.454908,0.152494,-0.439994,2,0.747008,-0.071536,-0.306933,0.563790,-0.405461,0.240361,-0.678210,2,0.777810,-0.050157,-0.305602,0.254779,-0.257419,0.398291,-0.842726,2,0.793120,-0.044763,-0.287868,0.137763,-0.218912,0.448549,-0.855513,2,0.805004,-0.043567,-0.269217,0.137763,-0.218912,0.448549,-0.855513,2,0.723128,-0.121639,-0.275476,0.759085,-0.454908,0.152494,-0.439994,2,0.755812,-0.090465,-0.314191,0.527028,-0.358350,0.364077,-0.679172,2,0.792777,-0.071146,-0.306223,0.236943,-0.187847,0.480840,-0.823022,2,0.807414,-0.065440,-0.283953,0.119729,-0.091574,0.549866,-0.821539,2,0.815489,-0.062939,-0.260720,0.119729,-0.091574,0.549866,-0.821539,2,0.728602,-0.135291,-0.280112,0.759085,-0.454908,0.152494,-0.439994,2,0.763904,-0.108979,-0.310320,0.526141,-0.314353,0.422960,-0.667429,2,0.797260,-0.092145,-0.300725,0.224042,-0.084654,0.535642,-0.809769,2,0.807173,-0.084991,-0.277454,0.037938,0.075369,0.546116,-0.833449,2,0.806704,-0.081081,-0.253660,0.037938,0.075369,0.546116,-0.833449,2,0.734311,-0.141521,-0.278339,0.799549,-0.342170,0.353577,-0.344418,2,0.770486,-0.127574,-0.301492,0.584622,-0.266937,0.483979,-0.593908,2,0.797319,-0.114323,-0.296207,0.302278,-0.021286,0.604572,-0.736660,2,0.805292,-0.105892,-0.279805,0.126951,0.172172,0.572869,-0.791240,2,0.803612,-0.096673,-0.260210,0.126951,0.172172,0.572869,-0.791240,2
60339172200,0.724288,-0.071563,-0.312145,0.845982,-0.369719,0.089474,-0.373654,2,0.693969,-0.111807,-0.270527,0.845982,-0.369719,0.089474,-0.373654,2,0.705558,-0.064140,-0.277985,0.264176,-0.668767,-0.472193,-0.509897,2,0.719481,-0.035139,-0.279082,0.211011,-0.762107,-0.242771,-0.561898,2,0.744706,-0.014825,-0.287468,0.081621,-0.765977,-0.223022,-0.597394,2,0.765521,-0.003138,-0.292398,0.081621,-0.765977,-0.223022,-0.597394,2,0.705389,-0.073337,-0.286057,0.845982,-0.369719,0.089474,-0.373654,2,0.722094,-0.038626,-0.329534,0.667549,-0.352390,0.165672,-0.634628,2,0.747193,-0.011196,-0.334776,0.372737,-0.238931,0.305095,-0.843147,2,0.762360,0.000420,-0.320148,0.259730,-0.212019,0.355869,-0.872322,2,0.775353,0.007518,-0.303653,0.259730,-0.212019,0.355869,-0.872322,2,0.713918,-0.087229,-0.289002,0.845982,-0.369719,0.089474,-0.373654,2,0.734659,-0.055897,-0.335289,0.629728,-0.298290,0.273788,-0.662952,2,0.766122,-0.027354,-0.334060,0.317251,-0.156001,0.378193,-0.855562,2,0.779948,-0.015766,-0.313603,0.173236,-0.061519,0.448261,-0.874795,2,0.787486,-0.009279,-0.290947,0.173236,-0.061519,0.448261,-0.874795,2,0.722568,-0.099931,-0.292485,0.845982,-0.369719,0.089474,-0.373654,2,0.747421,-0.071184,-0.330055,0.621458,-0.247582,0.333749,-0.664157,2,0.776133,-0.045694,-0.326002,0.278989,-0.041392,0.428184,-0.858551,2,0.784288,-0.034024,-0.303880,0.040238,0.110530,0.429269,-0.895484,2,0.781746,-0.029197,-0.280367,0.040238,0.110530,0.429269,-0.895484,2,0.729786,-0.104306,-0.290632,0.876091,-0.233556,0.289472,-0.306792,2,0.759185,-0.086120,-0.319745,0.655712,-0.171816,0.401770,-0.615713,2,0.781644,-0.065761,-0.317280,0.341278,0.044821,0.494407,-0.798174,2,0.786991,-0.053915,-0.301936,0.106196,0.229066,0.439730,-0.861910,2,0.781295,-0.044685,-0.283097,0.106196,0.229066,0.439730,-0.861910,2
60382919800,0.670907,-0.009639,-0.327518,0.927288,-0.224726,0.031683,-0.297711,2,0.656854,-0.049400,-0.277465,0.927288,-0.224726,0.031683,-0.297711,2,0.652422,-0.002518,-0.293361,0.396852,-0.680932,-0.486943,-0.376466,2,0.656487,0.028468,-0.301167,0.367187,-0.763147,-0.250740,-0.468946,2,0.674286,0.052811,-0.315712,0.249406,-0.782880,-0.239963,-0.517023,2,0.690216,0.068927,-0.324742,0.249406,-0.782880,-0.239963,-0.517023,2,0.654692,-0.012648,-0.299853,0.927288,-0.224726,0.031683,-0.297711,2,0.657124,0.017153,-0.349666,0.793891,-0.240341,0.060664,-0.555242,2,0.670772,0.049185,-0.363797,0.517851,-0.174619,0.161744,-0.821692,2,0.681716,0.068316,-0.354101,0.412874,-0.164381,0.207976,-0.871355,2,0.692350,0.083179,-0.341529,0.412874,-0.164381,0.207976,-0.871355,2,0.667242,-0.023412,-0.301353,0.927288,-0.224726,0.031683,-0.297711,2,0.674571,0.004134,-0.353683,0.745134,-0.187483,0.143179,-0.623800,2,0.693593,0.041388,-0.361370,0.415465,-0.099594,0.216289,-0.877889,2,0.703272,0.060122,-0.344040,0.233148,-0.019223,0.283373,-0.930039,2,0.708265,0.071239,-0.322485,0.233148,-0.019223,0.283373,-0.930039,2,0.679184,-0.033037,-0.303481,0.927288,-0.224726,0.031683,-0.297711,2,0.691871,-0.005004,-0.347220,0.722722,-0.131566,0.216383,-0.643073,2,0.710492,0.028709,-0.350282,0.344468,0.023699,0.269764,-0.898892,2,0.714263,0.045350,-0.330232,0.085919,0.130896,0.257833,-0.953418,2,0.710348,0.052163,-0.307392,0.085919,0.130896,0.257833,-0.953418,2,0.687507,-0.034432,-0.301596,0.934281,-0.066764,0.226561,-0.267079,2,0.708265,-0.013228,-0.335729,0.744723,-0.046422,0.283287,-0.602479,2,0.722809,0.013283,-0.339184,0.371222,0.136390,0.330739,-0.856857,2,0.723047,0.027901,-0.325356,0.082142,0.276792,0.247969,-0.924743,2,0.713244,0.035323,-0.307410,0.082142,0.276792,0.247969,-0.924743,2
60426177200,0.622280,0.033058,-0.324327,0.946496,-0.143031,0.000968,-0.289287,2,0.616821,-0.007460,-0.273443,0.946496,-0.143031,0.000968,-0.289287,2,0.600682,0.036141,-0.290294,0.512103,-0.612830,-0.531377,-0.282540,2,0.594300,0.066470,-0.299181,0.485377,-0.704012,-0.294277,-0.426823,2,0.604867,0.094242,-0.314679,0.354854,-0.749917,-0.258173,-0.495025,2,0.617531,0.112695,-0.324441,0.354854,-0.749917,-0.258173,-0.495025,2,0.606274,0.027178,-0.296549,0.946496,-0.143031,0.000968,-0.289287,2,0.604434,0.056727,-0.346843,0.830775,-0.174057,0.033333,-0.527641,2,0.613426,0.089266,-0.363429,0.503126,-0.115751,0.117924,-0.848269,2,0.621019,0.109180,-0.352175,0.381381,-0.109919,0.158829,-0.904013,2,0.628591,0.124259,-0.337744,0.381381,-0.109919,0.158829,-0.904013,2,0.620676,0.019199,-0.297755,0.946496,-0.143031,0.000968,-0.289287,2,0.623884,0.046917,-0.350899,0.765869,-0.122618,0.095831,-0.623879,2,0.636646,0.086598,-0.359549,0.374651,-0.050751,0.149758,-0.913583,2,0.642245,0.104885,-0.340039,0.166592,0.016251,0.212235,-0.962777,2,0.643967,0.113838,-0.316991,0.166592,0.016251,0.212235,-0.962777,2,0.635609,0.012105,-0.300092,0.946496,-0.143031,0.000968,-0.289287,2,0.642622,0.041109,-0.344533,0.729104,-0.067284,0.151664,-0.663987,2,0.654630,0.077764,-0.347326,0.300302,0.058061,0.181994,-0.934519,2,0.654651,0.093112,-0.325904,0.010919,0.142809,0.164616,-0.975904,2,0.648762,0.096187,-0.302657,0.010919,0.142809,0.164616,-0.975904,2,0.644078,0.012242,-0.298306,0.940427,0.016917,0.196283,-0.277100,2,0.660364,0.036139,-0.333137,0.734329,0.025828,0.208921,-0.645327,2,0.668697,0.065342,-0.335568,0.336063,0.164062,0.234213,-0.897380,2,0.665936,0.079039,-0.321060,0.008059,0.276443,0.143823,-0.950173,2,0.654704,0.082322,-0.302696,0.008059,0.276443,0.143823,-0.950173,2
60476854200,0.588204,0.072669,-0.322873,0.943718,-0.068911,-0.016527,-0.323071,2,0.588876,0.028636,-0.275109,0.943718,-0.068911,-0.016527,-0.323071,2,0.563551,0.067682,-0.289846,0.611376,-0.498263,-0.575197,-0.217029,2,0.547839,0.094735,-0.297720,0.554139,-0.626185,-0.322171,-0.443879,2,0.554506,0.124760,-0.311078,0.324638,-0.720411,-0.148676,-0.594570,2,0.572343,0.139972,-0.317957,0.324638,-0.720411,-0.148676,-0.594570,2,0.572045,0.061512,-0.296305,0.943718,-0.068911,-0.016527,-0.323071,2,0.568034,0.095401,-0.344246,0.910895,-0.109486,0.009854,-0.397726,2,0.571987,0.122588,-0.369967,0.553018,-0.061184,0.070073,-0.827960,2,0.576299,0.144465,-0.360782,0.363047,-0.053497,0.107778,-0.923969,2,0.580677,0.159752,-0.345268,0.363047,-0.053497,0.107778,-0.923969,2,0.587607,0.056437,-0.297257,0.943718,-0.068911,-0.016527,-0.323071,2,0.588801,0.088901,-0.348489,0.760020,-0.062923,0.054370,-0.644557,2,0.595776,0.130341,-0.355440,0.273871,-0.010516,0.086506,-0.957810,2,0.597622,0.144633,-0.332210,0.003588,0.043163,0.148525,-0.987960,2,0.596159,0.146115,-0.307499,0.003588,0.043163,0.148525,-0.987960,2,0.604903,0.052646,-0.299894,0.943718,-0.068911,-0.016527,-0.323071,2,0.608117,0.085497,-0.342073,0.693565,-0.009762,0.103365,-0.712873,2,0.614203,0.123681,-0.340613,0.157856,0.092643,0.108191,-0.977135,2,0.610330,0.132344,-0.316012,-0.190576,0.156100,0.084768,-0.965468,2,0.602681,0.125500,-0.294105,-0.190576,0.156100,0.084768,-0.965468,2,0.613233,0.053912,-0.297893,0.924228,0.083031,0.184594,-0.323778,2,0.626251,0.082411,-0.330606,0.659010,0.090215,0.137085,-0.734013,2,0.627722,0.112655,-0.327096,0.195663,0.184143,0.141830,-0.952729,2,0.621769,0.121222,-0.309852,-0.216545,0.268304,0.040438,-0.937809,2,0.610184,0.113995,-0.292874,-0.216545,0.268304,0.040438,-0.937809,2
60520667900,0.499258,0.104605,-0.314257,0.926159,0.125605,-0.034772,-0.353897,2,0.512437,0.059374,-0.269352,0.926159,0.125605,-0.034772,-0.353897,2,0.475894,0.088438,-0.284218,0.701212,-0.352135,-0.598309,-0.162264,2,0.452494,0.109389,-0.291689,0.668538,-0.466729,-0.418121,-0.400494,2,0.446278,0.140455,-0.302748,0.502516,-0.584023,-0.351970,-0.531520,2,0.451867,0.163649,-0.308093,0.502516,-0.584023,-0.351970,-0.531520,2,0.486422,0.086077,-0.290178,0.926159,0.125605,-0.034772,-0.353897,2,0.473720,0.120229,-0.336315,0.907624,0.079434,-0.013110,-0.411991,2,0.470359,0.148316,-0.361178,0.565070,0.086870,-0.048217,-0.819038,2,0.465610,0.170452,-0.352821,0.339871,0.064346,-0.042580,-0.937302,2,0.462542,0.185294,-0.336556,0.339871,0.064346,-0.042580,-0.937302,2,0.502821,0.087034,-0.289840,0.926159,0.125605,-0.034772,-0.353897,2,0.495695,0.122177,-0.338673,0.828589,0.109668,0.006919,-0.548967,2,0.491051,0.161020,-0.355603,0.362323,0.106058,-0.052546,-0.924507,2,0.484645,0.179042,-0.336045,-0.008742,0.121173,-0.022429,-0.992339,2,0.478938,0.179618,-0.311899,-0.008742,0.121173,-0.022429,-0.992339,2,0.520282,0.089828,-0.290818,0.926159,0.125605,-0.034772,-0.353897,2,0.514340,0.125456,-0.330419,0.662461,0.150557,0.005186,-0.733793,2,0.506050,0.163163,-0.327439,0.024628,0.160030,-0.075403,-0.983920,2,0.497642,0.163805,-0.302435,-0.396676,0.142144,-0.112730,-0.899853,2,0.493358,0.146863,-0.285680,-0.396676,0.142144,-0.112730,-0.899853,2,0.527365,0.093849,-0.287857,0.868956,0.263036,0.167289,-0.384373,2,0.531376,0.128120,-0.317257,0.581490,0.241803,0.015411,-0.776635,2,0.520465,0.155900,-0.310948,0.040538,0.245678,-0.048635,-0.967282,2,0.510800,0.157000,-0.293280,-0.411510,0.237129,-0.160275,-0.865298,2,0.503963,0.140559,-0.280697,-0.411510,0.237129,-0.160275,-0.865298,2
60563837400,0.415565,0.105342,-0.311732,0.926802,0.170131,-0.116526,-0.313871,2,0.440064,0.067662,-0.265104,0.926802,0.170131,-0.116526,-0.313871,2,0.397634,0.086189,-0.278527,0.732929,-0.274491,-0.621977,-0.024773,2,0.368625,0.098391,-0.285797,0.749651,-0.365857,-0.491587,-0.250029,2,0.350024,0.123051,-0.298945,0.681443,-0.421526,-0.545122,-0.246564,2,0.336126,0.141750,-0.306392,0.681443,-0.421526,-0.545122,-0.246564,2,0.408059,0.086531,-0.285199,0.926802,0.170131,-0.116526,-0.313871,2,0.386114,0.115690,-0.332018,0.942596,0.136080,-0.095909,-0.289475,2,0.376333,0.135268,-0.362689,0.662932,0.094421,-0.150702,-0.727251,2,0.368193,0.157861,-0.360197,0.446374,0.047125,-0.144152,-0.881901,2,0.363552,0.175708,-0.347761,0.446374,0.047125,-0.144152,-0.881901,2,0.423918,0.090292,-0.286400,0.926802,0.170131,-0.116526,-0.313871,2,0.407212,0.120392,-0.337063,0.837286,0.138595,-0.089733,-0.521240,2,0.394643,0.156554,-0.355849,0.409288,0.078339,-0.146653,-0.897128,2,0.387510,0.176023,-0.337986,0.038012,0.063645,-0.102273,-0.991990,2,0.384260,0.178737,-0.313521,0.038012,0.063645,-0.102273,-0.991990,2,0.441092,0.096631,-0.289819,0.926802,0.170131,-0.116526,-0.313871,2,0.425926,0.127004,-0.331325,0.699916,0.159381,-0.088436,-0.690575,2,0.412602,0.163362,-0.332510,0.105299,0.111100,-0.152629,-0.976357,2,0.406027,0.167894,-0.307348,-0.312550,0.068847,-0.164736,-0.932971,2,0.405091,0.154519,-0.287178,-0.312550,0.068847,-0.164736,-0.932971,2,0.447775,0.101862,-0.288045,0.872566,0.310392,0.079135,-0.368813,2,0.443652,0.133278,-0.320490,0.607082,0.241593,-0.072623,-0.753532,2,0.429850,0.160129,-0.316029,0.023351,0.193073,-0.131555,-0.972045,2,0.422152,0.160020,-0.297377,-0.416767,0.156649,-0.206703,-0.871229,2,0.419155,0.143423,-0.283544,-0.416767,0.156649,-0.206703,-0.871229,2
60606890000,0.329043,0.092654,-0.304106,0.916899,0.231615,-0.188066,-0.265108,2,0.363042,0.064309,-0.256634,0.916899,0.231615,-0.188066,-0.265108,2,0.317094,0.075188,-0.267801,0.774972,-0.250057,-0.574981,0.079295,2,0.287017,0.080508,-0.278342,0.815386,-0.314055,-0.463892,-0.146012,2,0.264690,0.098291,-0.296040,0.739864,-0.424292,-0.471869,-0.223425,2,0.251533,0.115327,-0.307676,0.739864,-0.424292,-0.471869,-0.223425,2,0.326824,0.076001,-0.275393,0.916899,0.231615,-0.188066,-0.265108,2,0.296823,0.095573,-0.322511,0.928107,0.197081,-0.173215,-0.264144,2,0.280779,0.111480,-0.352682,0.617315,0.092025,-0.254910,-0.738563,2,0.269895,0.132371,-0.347347,0.355687,0.002977,-0.246124,-0.901610,2,0.265692,0.147362,-0.331450,0.355687,0.002977,-0.246124,-0.901610,2,0.341730,0.082066,-0.278438,0.916899,0.231615,-0.188066,-0.265108,2,0.316356,0.103241,-0.329773,0.852782,0.190423,-0.173148,-0.454447,2,0.296374,0.133495,-0.352256,0.459568,0.076049,-0.245591,-0.850117,2,0.286653,0.153865,-0.336759,0.100695,0.028005,-0.197394,-0.974737,2,0.284166,0.159600,-0.312720,0.100695,0.028005,-0.197394,-0.974737,2,0.357183,0.090411,-0.283773,0.916899,0.231615,-0.188066,-0.265108,2,0.333977,0.113466,-0.326288,0.738362,0.195506,-0.174379,-0.621443,2,0.314580,0.146389,-0.332752,0.190567,0.089705,-0.244722,-0.946440,2,0.307632,0.154756,-0.308687,-0.225306,0.012480,-0.242923,-0.943435,2,0.309194,0.145695,-0.286269,-0.225306,0.012480,-0.242923,-0.943435,2,0.362950,0.096850,-0.283050,0.861183,0.373394,-0.002729,-0.344868,2,0.351050,0.123705,-0.317626,0.621876,0.261354,-0.166122,-0.719282,2,0.333264,0.148367,-0.314880,0.101703,0.165764,-0.215275,-0.956993,2,0.325975,0.150855,-0.296222,-0.328259,0.099086,-0.271890,-0.899168,2,0.325109,0.137486,-0.278997,-0.328259,0.099086,-0.271890,-0.899168,2
60650299600,0.286829,0.077998,-0.315515,0.879403,0.346791,-0.163997,-0.281943,2,0.322596,0.051804,-0.267957,0.879403,0.346791,-0.163997,-0.281943,2,0.276097,0.055175,-0.282174,0.860230,-0.144735,-0.481001,0.087719,2,0.248528,0.054797,-0.299043,0.888619,-0.176849,-0.397274,-0.145786,2,0.226539,0.068223,-0.320606,0.796863,-0.325762,-0.388245,-0.328870,2,0.216184,0.086461,-0.333228,0.796863,-0.325762,-0.388245,-0.328870,2,0.286051,0.058368,-0.288770,0.879403,0.346791,-0.163997,-0.281943,2,0.256119,0.076196,-0.336478,0.885218,0.306265,-0.157473,-0.312719,2,0.238384,0.093435,-0.364939,0.464711,0.155931,-0.320644,-0.810504,2,0.225077,0.109220,-0.352388,0.140995,0.021676,-0.332942,-0.932095,2,0.221693,0.115680,-0.331358,0.140995,0.021676,-0.332942,-0.932095,2,0.299604,0.067542,-0.289918,0.879403,0.346791,-0.163997,-0.281943,2,0.274055,0.088454,-0.341113,0.799213,0.302295,-0.180025,-0.487306,2,0.249201,0.117051,-0.360755,0.364847,0.153908,-0.317889,-0.861479,2,0.235585,0.131588,-0.341955,-0.013331,0.061627,-0.290342,-0.954844,2,0.232480,0.131177,-0.317306,-0.013331,0.061627,-0.290342,-0.954844,2,0.313286,0.079077,-0.292912,0.879403,0.346791,-0.163997,-0.281943,2,0.288813,0.101594,-0.335028,0.677484,0.303407,-0.200441,-0.639361,2,0.263243,0.130464,-0.338985,0.104091,0.148696,-0.332728,-0.925390,2,0.254142,0.132940,-0.314308,-0.318887,0.019181,-0.344389,-0.882802,2,0.257839,0.120051,-0.294116,-0.318887,0.019181,-0.344389,-0.882802,2,0.317490,0.086433,-0.291039,0.797353,0.475205,0.016684,-0.371659,2,0.302664,0.114050,-0.323860,0.554582,0.362213,-0.201959,-0.721424,2,0.279861,0.134020,-0.320120,0.038816,0.224937,-0.300993,-0.925905,2,0.270978,0.132737,-0.302031,-0.382125,0.111279,-0.372381,-0.838409,2,0.272085,0.117355,-0.286582,-0.382125,0.111279,-0.372381,-0.838409,2
