timestamp_ns,Palm_pos_x,Palm_pos_y,Palm_pos_z,Palm_rot_qx,Palm_rot_qy,Palm_rot_qz,Palm_rot_qw,Palm_confidence,Wrist_pos_x,Wrist_pos_y,Wrist_pos_z,Wrist_rot_qx,Wrist_rot_qy,Wrist_rot_qz,Wrist_rot_qw,Wrist_confidence,ThumbMetacarpal_pos_x,ThumbMetacarpal_pos_y,ThumbMetacarpal_pos_z,ThumbMetacarpal_rot_qx,ThumbMetacarpal_rot_qy,ThumbMetacarpal_rot_qz,ThumbMetacarpal_rot_qw,ThumbMetacarpal_confidence,ThumbProximal_pos_x,ThumbProximal_pos_y,ThumbProximal_pos_z,ThumbProximal_rot_qx,ThumbProximal_rot_qy,ThumbProximal_rot_qz,ThumbProximal_rot_qw,ThumbProximal_confidence,ThumbDistal_pos_x,ThumbDistal_pos_y,ThumbDistal_pos_z,ThumbDistal_rot_qx,ThumbDistal_rot_qy,ThumbDistal_rot_qz,ThumbDistal_rot_qw,ThumbDistal_confidence,ThumbTip_pos_x,ThumbTip_pos_y,ThumbTip_pos_z,ThumbTip_rot_qx,ThumbTip_rot_qy,ThumbTip_rot_qz,ThumbTip_rot_qw,ThumbTip_confidence,IndexMetacarpal_pos_x,IndexMetacarpal_pos_y,IndexMetacarpal_pos_z,IndexMetacarpal_rot_qx,IndexMetacarpal_rot_qy,IndexMetacarpal_rot_qz,IndexMetacarpal_rot_qw,IndexMetacarpal_confidence,IndexProximal_pos_x,IndexProximal_pos_y,IndexProximal_pos_z,IndexProximal_rot_qx,IndexProximal_rot_qy,IndexProximal_rot_qz,IndexProximal_rot_qw,IndexProximal_confidence,IndexIntermediate_pos_x,IndexIntermediate_pos_y,IndexIntermediate_pos_z,IndexIntermediate_rot_qx,IndexIntermediate_rot_qy,IndexIntermediate_rot_qz,IndexIntermediate_rot_qw,IndexIntermediate_confidence,IndexDistal_pos_x,IndexDistal_pos_y,IndexDistal_pos_z,IndexDistal_rot_qx,IndexDistal_rot_qy,IndexDistal_rot_qz,IndexDistal_rot_qw,IndexDistal_confidence,IndexTip_pos_x,IndexTip_pos_y,IndexTip_pos_z,IndexTip_rot_qx,IndexTip_rot_qy,IndexTip_rot_qz,IndexTip_rot_qw,IndexTip_confidence,MiddleMetacarpal_pos_x,MiddleMetacarpal_pos_y,MiddleMetacarpal_pos_z,MiddleMetacarpal_rot_qx,MiddleMetacarpal_rot_qy,MiddleMetacarpal_rot_qz,MiddleMetacarpal_rot_qw,MiddleMetacarpal_confidence,MiddleProximal_pos_x,MiddleProximal_pos_y,MiddleProximal_pos_z,MiddleProximal_rot_qx,MiddleProximal_rot_qy,MiddleProximal_rot_qz,MiddleProximal_rot_qw,MiddleProximal_confidence,MiddleIntermediate_pos_x,MiddleIntermediate_pos_y,MiddleIntermediate_pos_z,MiddleIntermediate_rot_qx,MiddleIntermediate_rot_qy,MiddleIntermediate_rot_qz,MiddleIntermediate_rot_qw,MiddleIntermediate_confidence,MiddleDistal_pos_x,MiddleDistal_pos_y,MiddleDistal_pos_z,MiddleDistal_rot_qx,MiddleDistal_rot_qy,MiddleDistal_rot_qz,MiddleDistal_rot_qw,MiddleDistal_confidence,MiddleTip_pos_x,MiddleTip_pos_y,MiddleTip_pos_z,MiddleTip_rot_qx,MiddleTip_rot_qy,MiddleTip_rot_qz,MiddleTip_rot_qw,MiddleTip_confidence,RingMetacarpal_pos_x,RingMetacarpal_pos_y,RingMetacarpal_pos_z,RingMetacarpal_rot_qx,RingMetacarpal_rot_qy,RingMetacarpal_rot_qz,RingMetacarpal_rot_qw,RingMetacarpal_confidence,RingProximal_pos_x,RingProximal_pos_y,RingProximal_pos_z,RingProximal_rot_qx,RingProximal_rot_qy,RingProximal_rot_qz,RingProximal_rot_qw,RingProximal_confidence,RingIntermediate_pos_x,RingIntermediate_pos_y,RingIntermediate_pos_z,RingIntermediate_rot_qx,RingIntermediate_rot_qy,RingIntermediate_rot_qz,RingIntermediate_rot_qw,RingIntermediate_confidence,RingDistal_pos_x,RingDistal_pos_y,RingDistal_pos_z,RingDistal_rot_qx,RingDistal_rot_qy,RingDistal_rot_qz,RingDistal_rot_qw,RingDistal_confidence,RingTip_pos_x,RingTip_pos_y,RingTip_pos_z,RingTip_rot_qx,RingTip_rot_qy,RingTip_rot_qz,RingTip_rot_qw,RingTip_confidence,LittleMetacarpal_pos_x,LittleMetacarpal_pos_y,LittleMetacarpal_pos_z,LittleMetacarpal_rot_qx,LittleMetacarpal_rot_qy,LittleMetacarpal_rot_qz,LittleMetacarpal_rot_qw,LittleMetacarpal_confidence,LittleProximal_pos_x,LittleProximal_pos_y,LittleProximal_pos_z,LittleProximal_rot_qx,LittleProximal_rot_qy,LittleProximal_rot_qz,LittleProximal_rot_qw,LittleProximal_confidence,LittleIntermediate_pos_x,LittleIntermediate_pos_y,LittleIntermediate_pos_z,LittleIntermediate_rot_qx,LittleIntermediate_rot_qy,LittleIntermediate_rot_qz,LittleIntermediate_rot_qw,LittleIntermediate_confidence,LittleDistal_pos_x,LittleDistal_pos_y,LittleDistal_pos_z,LittleDistal_rot_qx,LittleDistal_rot_qy,LittleDistal_rot_qz,LittleDistal_rot_qw,LittleDistal_confidence,LittleTip_pos_x,LittleTip_pos_y,LittleTip_pos_z,LittleTip_rot_qx,LittleTip_rot_qy,LittleTip_rot_qz,LittleTip_rot_qw,LittleTip_confidence
26071224800,0.395522,-0.700909,-0.217241,0.623508,0.065723,-0.105810,0.771831,2,0.400898,-0.631739,-0.226828,0.623508,0.065723,-0.105810,0.771831,2,0.367041,-0.672095,-0.233009,0.434968,-0.624349,0.224489,0.608766,2,0.347491,-0.700124,-0.238478,0.589233,-0.494344,0.320541,0.552885,2,0.341416,-0.734961,-0.245066,0.604814,-0.542955,0.368808,0.450978,2,0.339292,-0.759959,-0.252647,0.604814,-0.542955,0.368808,0.450978,2,0.378106,-0.671775,-0.225856,0.623508,0.065723,-0.105810,0.771831,2,0.371582,-0.731029,-0.206514,0.632899,0.061047,-0.070682,0.768580,2,0.371758,-0.770653,-0.198786,0.792467,0.060353,-0.102520,0.598200,2,0.369422,-0.795501,-0.205597,0.873448,0.071865,-0.101994,0.470660,2,0.367338,-0.816009,-0.217557,0.873448,0.071865,-0.101994,0.470660,2,0.395694,-0.670279,-0.227285,0.623508,0.065723,-0.105810,0.771831,2,0.395350,-0.731539,-0.207196,0.701909,0.152620,-0.050315,0.693902,2,0.401801,-0.776752,-0.208656,0.813157,0.151260,-0.083745,0.555773,2,0.402737,-0.804001,-0.219453,0.825345,0.185673,-0.116451,0.520356,2,0.403579,-0.828386,-0.230055,0.825345,0.185673,-0.116451,0.520356,2,0.413662,-0.670462,-0.228712,0.623508,0.065723,-0.105810,0.771831,2,0.414329,-0.726824,-0.217572,0.718840,0.213322,-0.062614,0.658667,2,0.422257,-0.767241,-0.222739,0.823004,0.222006,-0.129665,0.506523,2,0.422582,-0.792452,-0.235559,0.855124,0.202654,-0.175725,0.443639,2,0.420551,-0.814788,-0.248616,0.855124,0.202654,-0.175725,0.443639,2,0.421054,-0.671151,-0.234298,0.618958,0.299095,-0.175924,0.704617,2,0.430951,-0.718651,-0.231631,0.606797,0.342651,0.016634,0.717015,2,0.447679,-0.746733,-0.230690,0.757561,0.392004,-0.104063,0.511474,2,0.452940,-0.765251,-0.240530,0.773904,0.360735,-0.158022,0.495956,2,0.456327,-0.786251,-0.250216,0.773904,0.360735,-0.158022,0.495956,2
26115352500,0.373177,-0.684063,-0.229961,0.621970,-0.038134,-0.031839,0.781464,2,0.381645,-0.616466,-0.239377,0.621970,-0.038134,-0.031839,0.781464,2,0.350812,-0.656224,-0.252991,0.393854,-0.697514,0.291263,0.522991,2,0.333827,-0.684012,-0.262611,0.523097,-0.568156,0.391342,0.500419,2,0.328208,-0.718187,-0.269419,0.532572,-0.603125,0.443503,0.394857,2,0.326958,-0.742892,-0.276449,0.532572,-0.603125,0.443503,0.394857,2,0.359340,-0.655655,-0.243292,0.621970,-0.038134,-0.031839,0.781464,2,0.347204,-0.713014,-0.224916,0.640590,-0.053212,-0.003806,0.766028,2,0.343781,-0.751876,-0.218038,0.784251,-0.034603,-0.011934,0.619363,2,0.342218,-0.776516,-0.223940,0.844758,-0.007427,0.000241,0.535097,2,0.342337,-0.798094,-0.232952,0.844758,-0.007427,0.000241,0.535097,2,0.376419,-0.654369,-0.240238,0.621970,-0.038134,-0.031839,0.781464,2,0.369935,-0.713758,-0.219684,0.696662,0.061227,0.034411,0.713953,2,0.376004,-0.758170,-0.218705,0.834995,0.077166,0.012607,0.544673,2,0.379029,-0.784288,-0.230398,0.849701,0.116303,-0.016775,0.514005,2,0.381972,-0.807637,-0.241695,0.849701,0.116303,-0.016775,0.514005,2,0.393609,-0.654618,-0.237073,0.621970,-0.038134,-0.031839,0.781464,2,0.390591,-0.709598,-0.224963,0.715175,0.110447,0.013309,0.690035,2,0.397575,-0.749679,-0.226891,0.854366,0.134399,-0.043674,0.500087,2,0.399235,-0.773722,-0.240658,0.892594,0.122637,-0.085136,0.425426,2,0.398771,-0.794531,-0.255329,0.892594,0.122637,-0.085136,0.425426,2,0.401995,-0.655517,-0.240534,0.628766,0.200944,-0.104625,0.743860,2,0.409973,-0.702125,-0.234405,0.600530,0.220676,0.055106,0.766570,2,0.422953,-0.730887,-0.228586,0.736265,0.286303,-0.017727,0.612887,2,0.429844,-0.750249,-0.233850,0.761461,0.254144,-0.066105,0.592637,2,0.434806,-0.771977,-0.239256,0.761461,0.254144,-0.066105,0.592637,2
26159451900,0.349962,-0.696260,-0.253944,0.651947,-0.139892,0.048441,0.743672,2,0.359829,-0.629480,-0.255320,0.651947,-0.139892,0.048441,0.743672,2,0.334224,-0.666826,-0.279118,0.375042,-0.777649,0.302827,0.403612,2,0.320864,-0.692630,-0.295486,0.477058,-0.664860,0.403739,0.409112,2,0.315360,-0.724770,-0.307246,0.466591,-0.698010,0.446782,0.308970,2,0.313762,-0.747859,-0.317354,0.466591,-0.698010,0.446782,0.308970,2,0.339935,-0.667201,-0.267783,0.651947,-0.139892,0.048441,0.743672,2,0.324371,-0.724722,-0.258138,0.675950,-0.144750,0.088158,0.717194,2,0.320930,-0.763435,-0.256416,0.822112,-0.102726,0.100104,0.550961,2,0.322211,-0.786532,-0.265711,0.880842,-0.062966,0.121894,0.453095,2,0.325888,-0.805806,-0.277644,0.880842,-0.062966,0.121894,0.453095,2,0.355341,-0.666391,-0.260462,0.651947,-0.139892,0.048441,0.743672,2,0.344583,-0.726128,-0.247425,0.752046,-0.030496,0.128505,0.645743,2,0.351359,-0.769241,-0.253281,0.889636,0.012876,0.125032,0.439032,2,0.357966,-0.791225,-0.269763,0.922055,0.068024,0.097823,0.368263,2,0.364238,-0.809051,-0.287086,0.922055,0.068024,0.097823,0.368263,2,0.370934,-0.667147,-0.253097,0.651947,-0.139892,0.048441,0.743672,2,0.365479,-0.721882,-0.246785,0.736614,0.002322,0.100450,0.668808,2,0.371523,-0.761277,-0.250193,0.887401,0.053552,0.065666,0.453144,2,0.376023,-0.783007,-0.266022,0.934910,0.056268,0.028120,0.349266,2,0.378719,-0.800427,-0.283761,0.934910,0.056268,0.028120,0.349266,2,0.379780,-0.667852,-0.254288,0.666895,0.104811,-0.013016,0.737629,2,0.386205,-0.714050,-0.250143,0.665201,0.117362,0.125440,0.726635,2,0.396838,-0.743585,-0.247386,0.819105,0.208222,0.066871,0.530320,2,0.403722,-0.761106,-0.256315,0.862441,0.185984,0.009888,0.470646,2,0.408195,-0.779970,-0.267779,0.862441,0.185984,0.009888,0.470646,2
26201580600,0.322508,-0.700312,-0.282042,0.671148,-0.189829,0.077513,0.712403,2,0.332918,-0.635038,-0.277866,0.671148,-0.189829,0.077513,0.712403,2,0.310343,-0.669598,-0.306384,0.376364,-0.832694,0.275183,0.298740,2,0.300842,-0.691949,-0.328307,0.459801,-0.740592,0.368605,0.322859,2,0.296107,-0.720612,-0.345983,0.419056,-0.793562,0.366451,0.245693,2,0.292828,-0.740034,-0.361013,0.419056,-0.793562,0.366451,0.245693,2,0.314612,-0.670805,-0.294742,0.671148,-0.189829,0.077513,0.712403,2,0.297823,-0.727476,-0.290952,0.747458,-0.183738,0.138149,0.623267,2,0.296964,-0.764974,-0.298010,0.899334,-0.117085,0.168225,0.386250,2,0.302152,-0.782929,-0.313785,0.937915,-0.070832,0.196238,0.277106,2,0.309575,-0.796122,-0.330471,0.937915,-0.070832,0.196238,0.277106,2,0.328773,-0.670743,-0.285799,0.671148,-0.189829,0.077513,0.712403,2,0.316243,-0.729881,-0.278285,0.793465,-0.083474,0.162774,0.580474,2,0.323215,-0.770848,-0.290083,0.915447,-0.028765,0.172427,0.362488,2,0.331389,-0.789522,-0.308872,0.944677,0.033098,0.152148,0.288690,2,0.339358,-0.803876,-0.327924,0.944677,0.033098,0.152148,0.288690,2,0.343123,-0.672237,-0.276880,0.671148,-0.189829,0.077513,0.712403,2,0.336561,-0.726122,-0.274959,0.750608,-0.047704,0.138189,0.644373,2,0.342289,-0.764600,-0.280115,0.897828,0.016441,0.116074,0.424454,2,0.348236,-0.784879,-0.296500,0.943987,0.026313,0.082414,0.318439,2,0.352706,-0.800752,-0.314666,0.943987,0.026313,0.082414,0.318439,2,0.351871,-0.673002,-0.277057,0.691167,0.056589,0.025209,0.720034,2,0.357213,-0.718595,-0.275304,0.769129,0.084616,0.144922,0.616666,2,0.367331,-0.747162,-0.281408,0.901224,0.188128,0.099001,0.377627,2,0.373882,-0.760312,-0.295617,0.934316,0.176324,0.038630,0.307361,2,0.378008,-0.773686,-0.312715,0.934316,0.176324,0.038630,0.307361,2
26245070300,0.302949,-0.702485,-0.305144,0.689066,-0.236478,0.099500,0.677765,2,0.313713,-0.638789,-0.295353,0.689066,-0.236478,0.099500,0.677765,2,0.294012,-0.670300,-0.328039,0.367301,-0.865707,0.254389,0.225670,2,0.287432,-0.689867,-0.352851,0.441249,-0.788398,0.338295,0.263219,2,0.283524,-0.715556,-0.374072,0.390555,-0.841872,0.319182,0.191943,2,0.280512,-0.732191,-0.391726,0.390555,-0.841872,0.319182,0.191943,2,0.296975,-0.672396,-0.316296,0.689066,-0.236478,0.099500,0.677765,2,0.279276,-0.728046,-0.318354,0.771046,-0.222044,0.173298,0.571097,2,0.279789,-0.764104,-0.329184,0.919355,-0.135270,0.219284,0.297327,2,0.287577,-0.778726,-0.346725,0.945939,-0.084171,0.251171,0.187158,2,0.297422,-0.788477,-0.364104,0.945939,-0.084171,0.251171,0.187158,2,0.309927,-0.673270,-0.306074,0.689066,-0.236478,0.099500,0.677765,2,0.295971,-0.731699,-0.304213,0.816623,-0.130913,0.193822,0.527657,2,0.303574,-0.770588,-0.319897,0.926148,-0.065751,0.215421,0.302525,2,0.313399,-0.786689,-0.339702,0.951888,0.000589,0.201288,0.231066,2,0.323081,-0.798565,-0.359217,0.951888,0.000589,0.201288,0.231066,2,0.323057,-0.675687,-0.295960,0.689066,-0.236478,0.099500,0.677765,2,0.315605,-0.728688,-0.298579,0.763982,-0.097361,0.167145,0.615561,2,0.320851,-0.766360,-0.305791,0.905512,-0.022727,0.158302,0.393030,2,0.327943,-0.785327,-0.322700,0.948328,-0.007533,0.129051,0.289766,2,0.333854,-0.799960,-0.341052,0.948328,-0.007533,0.129051,0.289766,2,0.331643,-0.676625,-0.295277,0.714451,0.010682,0.057034,0.697275,2,0.336010,-0.721723,-0.296235,0.807513,0.030609,0.167706,0.564678,2,0.345324,-0.749224,-0.305568,0.936700,0.150382,0.134611,0.286109,2,0.352145,-0.759215,-0.321701,0.963625,0.146370,0.075349,0.210538,2,0.356717,-0.768691,-0.340792,0.963625,0.146370,0.075349,0.210538,2
